source,target,distance,correlation
AEFES,AGHOL,0.9405571075442117,0.5576761637240331
TURSG,ANHYT,1.019326877531779,0.4804863583706568
MAVI,SISE,1.018403710858688,0.4814269408546268
FROTO,TOASO,0.9033086175265016,0.5920167707511802
FROTO,KCHOL,0.9570030178347083,0.5420726119276305
OYAKC,BUCIM,0.8328260278846252,0.6532004036389587
OYAKC,CIMSA,0.8557489762115156,0.6338468448564715
OYAKC,INDES,0.9585712542799647,0.5405705752340677
EREGL,KRDMD,0.6568779155688328,0.7842557020189727
EREGL,SISE,0.8043732612641596,0.6764918282816299
EREGL,EKGYO,0.9673523259040351,0.5321147387840268
EREGL,HEKTS,1.0279835792855465,0.47162488035963823
PGSUS,THYAO,0.6555893684620684,0.7851012899797531
SASA,HEKTS,0.7467706556848085,0.7211667939040406
CCOLA,AGHOL,0.9906492959012081,0.5093069862652203
BTCIM,TKNSA,1.14669209372869,0.3425486210900567
BIMAS,SOKM,0.9753427110316135,0.5243532980187513
TKFEN,ENKAI,0.9337544631709445,0.5640513012541707
TKFEN,ASUZU,1.0313351165561813,0.468173938679024
TKFEN,ANHYT,1.0679952157794705,0.4296931095360811
PAPIL,ASELS,1.1535485394912273,0.3346628835188282
AGHOL,MGROS,0.9742500346555625,0.5254184349868176
AGHOL,TAVHL,0.9837836067310913,0.5160849075635827
AGHOL,ULKER,1.0759909220376553,0.4211217678462782
AKSA,CEMTS,1.0156417030762992,0.48423596548613723
DGATE,INDES,1.0428041347524053,0.4562797682716436
SISE,TUPRS,0.9426933712467939,0.5556646039036772
SISE,ASELS,0.9818807618125466,0.5179550847912067
LOGO,KRDMD,1.041019827310065,0.4581388595736612
AGESA,ANHYT,1.0406362154632969,0.45853813353311335
MPARK,DOHOL,1.055940640401916,0.4424946819737957
ODAS,BUCIM,0.9356900185278143,0.5622420946137092
ODAS,ZOREN,0.948073962013014,0.550577881276473
YKBNK,AKBNK,0.638556543399695,0.7961227704407167
YKBNK,ISCTR,0.7299504537797817,0.7335861675133454
PETKM,KRDMD,0.8713070130562499,0.620412044499498
PETKM,DOHOL,0.8729544327715165,0.6189752791522799
PETKM,EGEEN,1.0333997330185678,0.4660424958985764
VESTL,VESBE,0.9765534337537376,0.5231716955118922
SAHOL,KCHOL,0.7523176405169255,0.717009083883523
SAHOL,AKBNK,0.8963384257927224,0.5982887132237121
SAHOL,THYAO,0.8992971768362472,0.5956322938671778
SAHOL,ARCLK,0.9609898735778764,0.5382492314403886
VESBE,TAVHL,0.9880122122967381,0.5119159341762527
SKBNK,ISGYO,0.9292140459452303,0.5682806284090478
SOKM,MGROS,0.9556898953174804,0.5433284119940317
TAVHL,THYAO,0.8567336651668204,0.6330037134849132
TCELL,TTKOM,0.863872593056037,0.6268620714833193
TCELL,THYAO,0.9545822029371552,0.5443864089178239
THYAO,DOHOL,0.8940555554502989,0.6003323318842287
VAKBN,HALKB,0.6864084148795262,0.7644217439912881
VAKBN,ISCTR,0.9067138272185248,0.5889350177653676
TKNSA,BUCIM,0.9625688832745634,0.53673057247578
TTRAK,ECILC,0.9986350275149569,0.5013640409101006
TTRAK,OTKAR,1.047722973897423,0.45113828498376995
TUPRS,AYGAZ,0.9111796154204761,0.5848758542210966
KRDMD,BUCIM,0.9100013232657491,0.5859487958272929
KRDMD,CEMTS,0.9138552091370061,0.5824343283665794
KRDMD,AKSEN,0.9247484978108914,0.5724201078982498
KRDMD,ENJSA,0.9257572723873595,0.5714867363109581
KRDMD,ENKAI,0.9358417012444363,0.5621001551059596
KRDMD,BERA,1.0585992753088425,0.43968378715779677
ISGYO,DOHOL,1.0328858586787544,0.4665734014707261
EGEEN,BRYAT,1.0494387178133087,0.4493391887771794
ARCLK,ALARK,0.9548320657972751,0.5441478630626541
BRISA,BUCIM,1.0518913316019318,0.4467623132503573
BRSAN,BRYAT,0.8332204126614895,0.6528718719621085
BUCIM,AKFGY,0.9744148066940878,0.5252578922476618
CEMTS,ECILC,0.9315118772566787,0.5661428112648692
DOAS,ECILC,0.9673367140104969,0.532129840863687
AKBNK,GARAN,0.5953941633614419,0.8227528951175643
HEKTS,GUBRF,1.1162797118333978,0.37695980247457317
