source,target,distance,correlation
AEFES,ISCTR,1.004577505431546,0.49541201779046606
AEFES,AGHOL,1.0284753694455615,0.4711192072219079
TURSG,OYAKC,0.953975477483876,0.5449653941797055
MAVI,ISCTR,1.0521251997923007,0.4465162819810057
FROTO,TOASO,0.9358212754893486,0.5621192701707444
FROTO,TTRAK,1.0560554767456576,0.44237341501775096
OYAKC,EKGYO,0.8867615682331544,0.6068269605523383
OYAKC,BUCIM,0.9141763309940283,0.5821408179251484
OYAKC,SKBNK,0.9303528723418296,0.5672217664626537
OYAKC,CIMSA,0.9795543106310056,0.5202366762621077
OYAKC,PAPIL,0.9834900426872135,0.5163736679675515
OYAKC,ULKER,1.0368983336677622,0.4624209228185091
OYAKC,TKNSA,1.039639688190512,0.45957465936956765
EREGL,KRDMD,0.7594485192427848,0.7116189733099707
EREGL,SISE,0.9682918849583666,0.5312054127618866
PGSUS,THYAO,0.6806292910838438,0.7683718840593521
SASA,ASELS,1.0800672500029533,0.416727367735529
CCOLA,SKBNK,1.0553066386509047,0.4431639492096644
BTCIM,PAPIL,1.1654654538031277,0.3208451379957348
BIMAS,SISE,1.0377209372473573,0.46156762819923325
TKFEN,SISE,0.9590173135827645,0.5401428961242487
PAPIL,ODAS,1.0878167663445117,0.408327341429885
AGHOL,HEKTS,1.031740401082432,0.4677558723871311
AKSA,ULKER,1.0642729456132962,0.43366154861779893
DGATE,INDES,0.9816771884006984,0.5181549488868499
DGATE,BRISA,0.9933169525585382,0.5066607158799094
DGATE,ANHYT,1.0818753386041358,0.41477287586009326
SISE,TTKOM,0.9795077207169323,0.5202823125279601
SISE,TUPRS,0.9827209888290654,0.517129729057412
SISE,DOHOL,1.023751054577743,0.47596688912547946
SISE,ENKAI,1.090834247916855,0.4050403217858347
LOGO,ASUZU,1.1002863903675144,0.39468492958601287
AGESA,ANHYT,1.1449692136117788,0.3445227499406124
MPARK,SKBNK,1.0948062013466107,0.40069969074650225
ZOREN,ENJSA,0.9593099078135153,0.5398622503854124
ZOREN,SKBNK,0.9651194903040543,0.5342721847176213
YKBNK,ISCTR,0.4712816924322338,0.8889467831891047
PETKM,KRDMD,1.0075102277203571,0.49246157051943706
VESTL,VESBE,1.016909356260794,0.4829476805746288
SAHOL,ISCTR,0.7246987522230294,0.7374058592631921
SAHOL,KCHOL,0.7790529909852492,0.6965382186184687
VESBE,ARCLK,1.026466746600565,0.4731830090616257
VESBE,AKSEN,1.052141871088729,0.44649874155095426
SKBNK,ISCTR,0.8229521544688423,0.6613748757275454
SKBNK,ASUZU,1.029296570603021,0.47027428487243006
SOKM,MGROS,0.8910525315229183,0.6030126930332993
TAVHL,THYAO,0.6988009922444468,0.7558385866190883
TCELL,TTKOM,0.9318897610646588,0.5657907366114265
THYAO,TUPRS,0.9939011203388245,0.5060802814946148
VAKBN,HALKB,0.5739625440276293,0.8352834990266659
VAKBN,ISCTR,0.6536668018712178,0.786359856065727
VAKBN,ASELS,0.9510997712239488,0.547704612588876
KCHOL,TTKOM,0.8524665646862872,0.63665037804598
KCHOL,ARCLK,0.9866573505716294,0.5132536362814863
KCHOL,ALARK,0.9994126793371264,0.5005871481900931
TOASO,ARCLK,1.0033071672687535,0.49668736405357483
TTKOM,MGROS,1.0206612561332804,0.47912530011421706
TUPRS,AYGAZ,0.9840280564070589,0.515844392101873
KRDMD,CEMTS,0.982880696644484,0.516972768081827
ISGYO,EKGYO,0.9892539054712218,0.5106883552549675
EGEEN,CEMTS,1.10482042138434,0.3896859182460647
ARCLK,BRISA,0.9788048143047853,0.5209705677468874
BERA,CEMTS,1.1836246562860466,0.29951633651586895
BRSAN,BRYAT,0.6564795477787908,0.7845173016740772
BRSAN,BUCIM,1.035321836846031,0.46405434707488014
BRSAN,OTKAR,1.0509636494893158,0.4477377037260494
BUCIM,GUBRF,1.0625349415180556,0.4355097490266111
CEMTS,ECILC,0.9911826893078538,0.5087784382082252
CIMSA,AKFGY,1.1804105855675278,0.3033154247400631
DOAS,ASUZU,1.1021458249852898,0.3926372902337475
AKBNK,GARAN,0.4598298533683043,0.8942782529756419
AKBNK,ISCTR,0.46593263763977044,0.8914533885910232
