source,target,distance,correlation
AEFES,KCHOL,0.9195134407951029,0.5772475160985754
TURSG,ANHYT,0.9673214348953763,0.5321446207959752
MAVI,TAVHL,0.8851971401630909,0.6082130115235426
MAVI,CCOLA,0.9182261436012159,0.5784303746036197
MAVI,BTCIM,1.1161839723004305,0.37706666998981586
FROTO,TOASO,0.7234617490098815,0.7383015488597816
FROTO,SISE,0.7636350327760261,0.7084307683585789
OYAKC,CIMSA,0.8213946619558337,0.6626554046552309
EREGL,KRDMD,0.6053610723555819,0.81676898603825
EREGL,SISE,0.7468277414120054,0.7211241623287215
PGSUS,THYAO,0.6183496636926841,0.8088218467055722
SASA,HEKTS,0.799987784134963,0.6800097726174159
BIMAS,MGROS,0.8075914954571777,0.6738979882326197
BIMAS,KCHOL,0.8334311576084453,0.6526962527637235
TKFEN,ENKAI,0.835287260421231,0.6511475962889972
TKFEN,TTKOM,0.851652899821889,0.6373436691124839
TKFEN,ULKER,0.9404816958777561,0.5577470898594499
TKFEN,GUBRF,0.9773721873749798,0.5223718036729237
PAPIL,DOAS,1.026408650764965,0.47324264081742207
AGHOL,SAHOL,0.9008528653234319,0.5942320575192813
AGHOL,MPARK,0.973214655296932,0.526426617357637
AKSA,PETKM,0.884447254773833,0.6088765267615153
AKSA,TTRAK,0.9019081368241012,0.5932808563652392
DGATE,VESBE,1.022044962955712,0.4777120468484286
SISE,SAHOL,0.6644763967994951,0.77923555904818
SISE,THYAO,0.7225586365653678,0.7389545083623984
SISE,ARCLK,0.7357507605365216,0.7293354091849651
SISE,PETKM,0.743551737994024,0.7235654064630332
SISE,TUPRS,0.781952697769787,0.694274989225276
SISE,ASELS,0.7897165005657328,0.6881739243671064
LOGO,DOHOL,0.9671048607604337,0.532354094146771
AGESA,ANHYT,0.9534056767564375,0.5455088077642998
ODAS,ZOREN,0.8983343223796914,0.5964977226173104
ZOREN,AKSEN,0.929446638973432,0.5680644726504953
YKBNK,ISCTR,0.5042750191410141,0.8728533525351649
YKBNK,AKBNK,0.5123300291940629,0.8687589705930053
PETKM,CEMTS,0.8709957461839754,0.62068320506471
PETKM,AKSEN,0.8816637084455464,0.6113345526050232
PETKM,ALARK,0.8989913756017615,0.5959072532968264
PETKM,DOAS,0.9090415149514254,0.5868217620474088
PETKM,BRISA,0.9101391190455466,0.5858233919914981
PETKM,BERA,0.9170629527181903,0.5794977703758972
VESTL,VESBE,0.7104682507508675,0.7476174323375012
VESTL,TKNSA,0.8865705013138109,0.606996373100089
SAHOL,KCHOL,0.5388502170609262,0.8548202217866964
SAHOL,AKBNK,0.7107325958079989,0.7474295886280118
SAHOL,DOHOL,0.7757291199926146,0.6991221661977418
SAHOL,ENJSA,0.8751752139861978,0.6170341724121065
VESBE,TTKOM,0.8442095598849476,0.6436551094994315
VESBE,EGEEN,0.9238667791198489,0.5732350872193581
SKBNK,VAKBN,0.8121055511244791,0.6702422869164031
SKBNK,ISGYO,0.8880505206208038,0.6056831364125597
INDES,ENJSA,0.921816155453896,0.5751274877720993
SOKM,MGROS,0.8024472210878302,0.6780392286842095
TAVHL,THYAO,0.662486335798962,0.7805559274398325
TCELL,TTKOM,0.6712574332918894,0.7747067291251923
VAKBN,HALKB,0.3855204265198699,0.9256870003679688
TKNSA,BRYAT,1.0175353922967099,0.48231086271179036
TTKOM,ASELS,0.7654105165597306,0.7070733705698832
TTKOM,ECILC,0.8643669697641542,0.6264348707903669
TTRAK,OTKAR,0.9510724494056891,0.5477305979907314
TUPRS,AYGAZ,0.794636387532273,0.6842765058048297
KRDMD,EKGYO,0.7861535174623788,0.6909813234907647
KRDMD,BUCIM,0.8363994302469819,0.650217996541262
BRSAN,BRYAT,0.8991431755456183,0.5957707749348707
BUCIM,CIMSA,0.6660940348310345,0.7781593683812563
DOAS,ASUZU,0.9727252061243882,0.5269028366851333
ANHYT,ENJSA,0.9355275251499586,0.5623941248433968
ECILC,AKFGY,0.8898451090502693,0.6040878409496573
AKSEN,HEKTS,1.0130839439870283,0.4868304612178439
AKBNK,GARAN,0.47524342072778525,0.8870718455274766
AKBNK,HALKB,0.707942754505941,0.7494085281712705
