source,target,distance,correlation
AEFES,AGHOL,0.9337430588978878,0.5640619499800079
TURSG,CEMTS,0.9853561348416326,0.5145366437649792
TURSG,TTKOM,1.0163962066744698,0.48346937552887415
MAVI,AKBNK,0.8910782783580343,0.6029897509192408
MAVI,BRISA,1.067350199175754,0.43038177615973927
FROTO,TOASO,0.9081653416430198,0.5876178561192086
OYAKC,EKGYO,0.9462620961620365,0.5522940226835145
EREGL,KRDMD,1.013515184188662,0.48639348570951124
PGSUS,THYAO,0.6085454338003768,0.8148362275003556
SASA,ASELS,1.1205733580423325,0.3721576746228653
CCOLA,KRDMD,0.9979193055428444,0.5020785298124436
BTCIM,CIMSA,1.1622350131911958,0.3246048870562305
BIMAS,MGROS,1.1361194139916024,0.35461633857568897
TKFEN,KCHOL,0.9413069735264437,0.5569705907952436
PAPIL,TTKOM,1.0271021411634735,0.47253059580870405
AGHOL,VAKBN,0.9688633384489497,0.530651915704778
AGHOL,AKSA,1.0331288667101675,0.46632237238508256
AGHOL,HEKTS,1.0566508875328688,0.4417444509380003
AGHOL,BRSAN,1.0572513885252648,0.4411097507306998
DGATE,INDES,0.8094987645203832,0.6723558751199866
DGATE,ASUZU,1.0193459989914901,0.4804668671700205
SISE,TTKOM,0.9811386465193418,0.518683478153097
SISE,DOHOL,1.0646072575908128,0.4333056935424844
LOGO,ULKER,1.0872228958522157,0.4089731873673611
AGESA,ANHYT,1.0315410938402927,0.46796148585938624
MPARK,ECILC,1.0502489703725049,0.44848855011574673
MPARK,SOKM,1.0823268335750338,0.4142843126617206
ODAS,ZOREN,0.9513596037094129,0.5474574522149345
ZOREN,TUPRS,0.9150122771396426,0.5813762663418629
ZOREN,AKSEN,0.9268697736470001,0.5704562113497794
ZOREN,ISGYO,0.9870168325261044,0.5128988861550681
ZOREN,ENJSA,1.0918428388470458,0.403939607629212
YKBNK,AKBNK,0.45472711494359624,0.8966116254675367
YKBNK,SAHOL,0.7074142494299528,0.7497825398517283
PETKM,TUPRS,0.7923306624118083,0.6861060607010325
VESTL,VESBE,1.0411836183731829,0.45796833641566315
VESTL,ARCLK,1.0523576875046246,0.4462716487749595
SAHOL,KCHOL,0.7072568411867235,0.7498938802972889
SAHOL,TTKOM,0.7730862111716312,0.7011688550481461
VESBE,GUBRF,1.120079037653484,0.3727114747046226
VESBE,TKNSA,1.1266010418361034,0.36538504626690316
SKBNK,ISCTR,0.9599144136001673,0.5392821592813235
SKBNK,ASUZU,1.012164760725331,0.4877612485729167
SOKM,MGROS,0.9258479736831047,0.5714027648134445
SOKM,ULKER,0.9983851758579565,0.5016135203135386
TAVHL,THYAO,0.6603994754718403,0.7819362663982591
TCELL,TTKOM,0.9129072364636287,0.5833001888061702
THYAO,AKBNK,0.9310682262016388,0.566555979078867
VAKBN,HALKB,0.5056997262905824,0.8721338934148151
VAKBN,AKBNK,0.5467996724754315,0.8505050590903804
KCHOL,TUPRS,0.9365432461039076,0.5614433740885778
KCHOL,TOASO,0.9833382681357813,0.5165229252098611
KCHOL,ALARK,1.0508706869812634,0.4478353996217638
ULKER,TTKOM,1.022834732204961,0.476904555297603
ULKER,ENKAI,1.1011162569373676,0.3937714943541205
TOASO,ARCLK,0.9255022886447649,0.5717227568566512
TOASO,TTRAK,1.0837216867364428,0.4127736528485597
TTKOM,KRDMD,0.9803776225735016,0.5194298585785644
TTKOM,DOAS,1.0429579212177438,0.45611938728458123
TUPRS,AYGAZ,0.9386195881479709,0.5594966343724668
ISGYO,EKGYO,0.8607443143926411,0.6295596126203711
ISGYO,ANHYT,1.037651997592381,0.46163916594627064
ISGYO,AKFGY,1.0617303338928796,0.4363643490458572
EGEEN,ASELS,1.0648465095071593,0.4330509555952097
BERA,CEMTS,1.1975584593668374,0.28292686819946344
BRSAN,BRYAT,0.6775924933792199,0.7704342064580659
BRSAN,OTKAR,1.0603607724025885,0.43781751617489295
BUCIM,CEMTS,1.0022634110556496,0.497734027429547
CIMSA,EKGYO,0.9650052062050214,0.534382475998602
AKBNK,GARAN,0.3255405779797011,0.9470116660443211
AKBNK,ISCTR,0.41264215168597673,0.9148632273259837
ISCTR,ASELS,1.0010602824489983,0.498939155451566
