source,target,distance,correlation
AEFES,TCELL,0.9967012985292298,0.5032932607550735
AEFES,CCOLA,1.028079813922373,0.47152594810266946
TURSG,OYAKC,0.9217020801868546,0.5752326376896125
TURSG,CEMTS,0.9786748715829691,0.5210977478660295
MAVI,OYAKC,0.98611653004854,0.5137870945825134
FROTO,TOASO,0.9603081374856363,0.5389041405394341
OYAKC,EKGYO,0.8637681637823933,0.6269522796179963
OYAKC,ISGYO,0.8814830603078544,0.6114938071951498
OYAKC,CIMSA,0.9299343007713793,0.5676110981244229
OYAKC,TTKOM,0.9344936383328407,0.5633608199577249
OYAKC,BUCIM,0.970999060385639,0.5285804123651031
OYAKC,PAPIL,0.9880329828001927,0.511895412449477
OYAKC,ASUZU,0.991027328814042,0.5089324167718523
OYAKC,ULKER,1.0152504680213748,0.48463324359118976
OYAKC,BRISA,1.0464115797836298,0.45251140284736413
OYAKC,TKNSA,1.1012034461073195,0.39367548514068196
OYAKC,AKFGY,1.1725137095248632,0.31260580048812237
EREGL,KRDMD,0.9119972836942797,0.5841304772671277
PGSUS,THYAO,0.6068722602352898,0.8158530298784553
SASA,KCHOL,1.1230012942765024,0.36943404652665024
BTCIM,PAPIL,1.1783951313813357,0.30569245716838234
BIMAS,MGROS,1.0778539115085064,0.4191154727229064
TKFEN,KCHOL,0.9340628278631505,0.5637633168021472
TKFEN,TTRAK,1.0995515248604162,0.39549322208856674
AGHOL,TTKOM,0.9605093277901917,0.5387109156140171
AGHOL,HEKTS,1.048678943071874,0.45013623717882867
AGHOL,BRSAN,1.074358226783537,0.4228772002712671
AKSA,ULKER,1.085562202899713,0.4107773518177612
DGATE,INDES,0.8857610363640556,0.6077136932296372
DGATE,ASUZU,1.0029413226329036,0.497054351677681
SISE,TTKOM,0.9735673333547233,0.5260833237122865
LOGO,ASUZU,1.0773510525493406,0.419657354785414
AGESA,ANHYT,1.1036077986138932,0.39102491341929824
MPARK,ECILC,1.0460409358826686,0.45289918022885545
ODAS,ZOREN,1.0498768879778824,0.4488792600449385
ZOREN,TUPRS,0.9552925152361045,0.5437081051669386
ZOREN,ENJSA,0.9661911374126392,0.5332373429926354
ZOREN,AKSEN,0.9685362778103904,0.5309687392825971
YKBNK,AKBNK,0.4640741183416688,0.8923176063427014
PETKM,TUPRS,0.9436854377344635,0.554728897303957
VESTL,VESBE,1.0306389661180575,0.4688916607595508
VESTL,ARCLK,1.0562454341137992,0.44217279145687594
SAHOL,ISCTR,0.7120475302838637,0.7464941573083251
SAHOL,KCHOL,0.7236759264685694,0.7381465767249289
SAHOL,TTKOM,0.7455116444727272,0.722106193977785
SKBNK,ISCTR,0.9360870138526421,0.5618705512482216
SOKM,MGROS,0.8702673131066946,0.6213174018690273
TAVHL,THYAO,0.6610048640504517,0.7815362848508219
TCELL,TTKOM,0.9376971961789513,0.5603619841390666
THYAO,TUPRS,0.9228968824717122,0.5741306721619973
VAKBN,AKBNK,0.5287234416424605,0.8602257611288758
VAKBN,HALKB,0.5755601698675118,0.8343652454310405
KCHOL,KRDMD,0.9558333742698797,0.543191280315928
KCHOL,ARCLK,1.0286186323798192,0.47097185456053514
KCHOL,ALARK,1.030035025931203,0.46951392267745296
ULKER,MGROS,1.0317436666953694,0.46775250311699723
ULKER,ENKAI,1.0829719421186874,0.41358588629183923
TOASO,ARCLK,0.9720824065556412,0.5275278974324966
TTKOM,ASELS,0.9312611979910104,0.5663762905581741
TUPRS,ISCTR,0.9184472475807266,0.5782273267056938
TUPRS,AYGAZ,0.9361415905523639,0.5618194612190451
ISGYO,ANHYT,1.105187740423018,0.389280029209332
EGEEN,OTKAR,1.071092607957859,0.426380312589016
ARCLK,DOHOL,1.082274321244742,0.4143411467871164
BERA,CEMTS,1.174325669624997,0.31047961082990116
BRSAN,BRYAT,0.7006795801040698,0.7545240630125922
BRSAN,OTKAR,1.075262539990389,0.4219052350467085
BUCIM,GUBRF,1.0529251954125516,0.44567426643272
DOAS,ASUZU,1.016616958746972,0.4832449795940287
ECILC,ENJSA,1.0912244375779896,0.4046146134163001
AKBNK,GARAN,0.3552717218033447,0.9368910018434434
AKBNK,ISCTR,0.42063413418966267,0.9115334625772564
