source,target,distance,correlation
AEFES,CCOLA,0.8721589350897198,0.619669395971583
AEFES,AGHOL,0.8825022504783586,0.6105948889503162
AEFES,KCHOL,0.9120558883134638,0.5840770282963692
TURSG,ARCLK,0.9447084338730738,0.5537629874845421
MAVI,KCHOL,0.8992625723248128,0.5956634130078804
FROTO,TOASO,0.8480593949393251,0.6403976313275729
OYAKC,EKGYO,0.9497209293667805,0.5490150781613493
EREGL,KRDMD,0.7471637305111816,0.7208731799043072
PGSUS,THYAO,0.6757428082787971,0.7716858285297424
SASA,ZOREN,1.012128433992779,0.4877980165516625
CCOLA,BTCIM,1.0133707249080022,0.4865398869497151
BIMAS,MGROS,0.9055130529846094,0.590023055437246
BIMAS,THYAO,0.931712559943897,0.565955852821395
TKFEN,PETKM,0.8736814776968954,0.6183403377646847
PAPIL,EGEEN,0.9947247856598626,0.5052613003969703
AKSA,AKSEN,0.8886983460019146,0.6051076249067306
DGATE,INDES,0.9479165640559682,0.5507270937941637
DGATE,AGESA,1.0273498022808238,0.4722761918767761
SISE,KCHOL,0.7967740182143388,0.6825755819492882
SISE,ENKAI,0.8578988256518201,0.632004802472614
SISE,ASELS,0.8582152440669467,0.6317332974255555
SISE,DOHOL,0.8757279418046726,0.6165502859712759
LOGO,TOASO,0.9033012117714907,0.5920234604060782
LOGO,BRYAT,0.9825582191734564,0.517289672967343
AGESA,ANHYT,1.0179966772968951,0.48184138250624053
MPARK,INDES,0.9864299004276256,0.5134780257711723
ODAS,ZOREN,0.8118792069238009,0.6704260766823901
ZOREN,EKGYO,0.8918614707290111,0.6022915585145426
ZOREN,ECILC,0.9113430332718525,0.5847269378534296
ZOREN,HEKTS,0.9671691923492469,0.5322918766852527
YKBNK,AKBNK,0.47876718089999554,0.8853909932465355
PETKM,TUPRS,0.7181437045272149,0.7421348098239642
PETKM,KRDMD,0.7568337428896611,0.7136013428118132
PETKM,EKGYO,0.7984430220404188,0.6812443702774816
PETKM,ENJSA,0.8607230156485896,0.629577945166399
PETKM,AKSEN,0.8780756415314951,0.6144915838745266
VESTL,ULKER,0.8609936468568339,0.6293449700360848
VESTL,ARCLK,0.8666035814310776,0.6244991163254148
VESTL,VESBE,0.8762509757310242,0.616092113765214
VESTL,ASUZU,0.8805528185747465,0.6123133668500348
SAHOL,AKBNK,0.64379348885612,0.7927649718532325
SAHOL,KCHOL,0.6781796955613622,0.7700361502641491
SKBNK,ISGYO,0.90382159426593,0.5915532628692963
SKBNK,KCHOL,0.9686428665941442,0.5308654984981395
INDES,EKGYO,0.8834485697511463,0.609759312302327
SOKM,ULKER,0.9426198262532031,0.5557339315771906
TAVHL,THYAO,0.6980084788065555,0.7563920817570792
TCELL,TTKOM,0.800622666209302,0.6795016731759543
THYAO,KCHOL,0.8004156799423555,0.6796673696512083
VAKBN,HALKB,0.48864662922715596,0.8806122358724692
VAKBN,AKBNK,0.783113490626721,0.6933666303992163
KCHOL,ARCLK,0.7628394724055044,0.7090379696700458
KCHOL,TUPRS,0.7629801911648537,0.7089306139450217
TKNSA,ARCLK,0.95836243537618,0.5407707212299185
TOASO,ARCLK,0.7752415204940635,0.6995002924510263
TOASO,TTRAK,0.8267050340517242,0.6582793933367688
TOASO,BRISA,0.9063691074271675,0.5892475205508398
TTKOM,ASELS,0.7955598138219503,0.6835422913157919
TUPRS,AYGAZ,0.6865635230918692,0.7643152643798402
TUPRS,AKFGY,0.9237201047385336,0.5733705840509162
KRDMD,CIMSA,0.9340063256536376,0.5638160918194955
EGEEN,BRISA,0.9411957350470869,0.5570752941645869
ARCLK,OTKAR,0.8808423100222449,0.6120584124373377
BERA,ALARK,0.9310334274410046,0.5665883784937278
BRSAN,BRYAT,0.7890818345516305,0.6886749291903166
BUCIM,AKSEN,0.9315317730363529,0.5661242779118744
BUCIM,CEMTS,0.9667811775359216,0.5326670773811284
DOAS,ALARK,0.9114518806248082,0.5846277346527502
AKSEN,ALARK,0.8924778260247346,0.6017416650270818
AKBNK,ISCTR,0.559433205775647,0.8435172441377913
AKBNK,GARAN,0.6188770553697487,0.8084955951684345
ENJSA,GUBRF,0.9229009657009655,0.5741269037541127
