source,target,distance,correlation
AEFES,AGHOL,0.7126755315116026,0.7460467933923274
AEFES,SOKM,0.8920806849852015,0.6020960257381668
AEFES,ISCTR,0.9033894355995788,0.5919437638235372
AEFES,ASUZU,1.0259792701661297,0.47368326859468785
TURSG,TAVHL,1.042016977243627,0.4571003095680273
MAVI,TAVHL,0.8511657702133625,0.6377584158085468
FROTO,ENKAI,0.8338322029012825,0.6523619287023973
OYAKC,CIMSA,0.8116630337348535,0.670601559834167
OYAKC,ANHYT,0.9018184160496767,0.5933617722368261
EREGL,AKSA,0.9070875453374033,0.5885960925468822
EREGL,KRDMD,0.9534518093434993,0.5454648236298038
PGSUS,THYAO,0.6636153525893753,0.7798073319038396
SASA,HEKTS,0.9556460333436018,0.5433703294773198
CCOLA,SAHOL,0.8941044744144899,0.6002885944159944
BTCIM,LOGO,1.034539274582699,0.4648642446729515
BIMAS,SAHOL,0.9060027138968174,0.5895795412058008
TKFEN,ENKAI,0.8826845060734585,0.6104340313689273
PAPIL,ALARK,1.124186131345111,0.3681027710456566
AGHOL,BRSAN,0.8950995033899469,0.5993984395155352
DGATE,INDES,0.8449737748191989,0.6430096599338969
SISE,TOASO,0.807477265514039,0.6739902328389851
SISE,LOGO,0.8076135016679844,0.6738802159617883
SISE,CIMSA,0.8097381726043391,0.6721620459136928
SISE,ENKAI,0.8574514271452902,0.6323885250432525
SISE,BRISA,0.8610852449325304,0.6292661004797421
SISE,DOHOL,0.8652930029133368,0.6256340095546101
SISE,HEKTS,0.9169072407082767,0.5796405559683672
SISE,AKFGY,1.0015570864182937,0.4984417013226493
LOGO,INDES,0.811986697268322,0.6703388017296412
LOGO,ARCLK,0.8425553286782722,0.6450502590579243
LOGO,ULKER,0.8605223297226048,0.6297506600243903
AGESA,MGROS,0.9580539304339243,0.5410663331900547
MPARK,SOKM,0.8176363886268997,0.6657353679965807
ODAS,ZOREN,0.7750959679053797,0.6996131202684113
ODAS,AKSEN,0.8724508654445912,0.6194147436924919
ODAS,ENJSA,0.9191726688997408,0.5775608023738638
YKBNK,AKBNK,0.4864868902914333,0.8816652527872855
PETKM,TAVHL,0.8597422868671507,0.630421600086221
VESTL,VESBE,0.8364362640121596,0.6501871881226904
VESTL,ULKER,0.8741438303749791,0.6179362819086799
VESTL,GUBRF,0.9454455967809007,0.5530663117638033
SAHOL,GARAN,0.6957111199006779,0.7579930188232723
SKBNK,ISGYO,0.7569236946949378,0.7135332602046823
INDES,EKGYO,0.8424903759015757,0.6451049832566108
INDES,MGROS,0.9001953877497243,0.5948241319370617
INDES,TKNSA,0.9293007271762693,0.5682000792348285
TAVHL,THYAO,0.6770339218416388,0.7708125343378649
TAVHL,KCHOL,0.8262697451284211,0.658639154142707
TAVHL,EKGYO,0.8732255224242311,0.6187385934934643
TAVHL,TTKOM,0.8827026896241983,0.6104179808651031
TAVHL,EGEEN,0.952235935360519,0.5466233617040388
TCELL,TTKOM,0.9403431822745063,0.5578773497749273
THYAO,TUPRS,0.9556170342987828,0.5433980418789995
VAKBN,HALKB,0.512681826543628,0.8685786723659447
VAKBN,ISCTR,0.7376500500423714,0.7279362018362435
KCHOL,GARAN,0.8025915583225348,0.6779233952547026
TOASO,ENJSA,0.8163489055049425,0.6667872322404412
TOASO,TTRAK,0.9326248039481216,0.5651054875303638
TTRAK,OTKAR,0.9754833252688582,0.5242161410612055
KRDMD,BRISA,0.9439579542416805,0.5544716903119307
MGROS,BERA,0.8814349050217929,0.6115362541046114
ISGYO,HALKB,0.8569008234142921,0.6328604894159541
ARCLK,AYGAZ,0.8977080432771068,0.597060134517794
BRSAN,BRYAT,1.002398329775537,0.49759879423160686
BUCIM,EKGYO,0.8902069342927316,0.6037658070685682
BUCIM,CEMTS,1.0308768175340894,0.4686464935353938
BUCIM,DOAS,1.0929865572025625,0.4026901928872446
DOHOL,ECILC,0.9400249740505349,0.5581765240806457
AKBNK,ISCTR,0.4327841901070308,0.9063489223967007
ISCTR,GARAN,0.6198196013715145,0.8079118308778285
GUBRF,ASELS,0.9410734287032329,0.5571904008943707
ALARK,OTKAR,1.0138011261584938,0.4861036382998849
