source,target,distance,correlation
AEFES,PETKM,0.9920838336535825,0.5078848335016054
AEFES,AGHOL,0.9949332094009664,0.5050539544155463
TURSG,BUCIM,1.0469998261717899,0.45189568199812086
MAVI,KRDMD,1.0272698117182675,0.4723583669661578
FROTO,TOASO,0.8749722634305784,0.6172117691135852
FROTO,KCHOL,0.9300482169401278,0.5675051570832444
OYAKC,CIMSA,0.927909668923919,0.5694918231587515
EREGL,KRDMD,0.7027754397104163,0.7530533406699155
EREGL,SISE,0.8715692203587889,0.6201835470615864
PGSUS,THYAO,0.6553231249096438,0.7852758009793297
SASA,HEKTS,0.9393324514577379,0.5588272728191982
SASA,KCHOL,0.9926493735800092,0.5073236105656077
CCOLA,TAVHL,1.0538174176825468,0.4447344250944443
BTCIM,ZOREN,1.127983001759942,0.3638271738703153
BIMAS,MGROS,0.94322759009048,0.5551608566460527
TKFEN,PETKM,1.0082757186129272,0.4916900376277927
TKFEN,ENKAI,1.0132555911658494,0.4866565534855724
PAPIL,ASELS,1.138640824280404,0.351748536641021
AGHOL,MGROS,0.9923089607985344,0.5076614631594664
AKSA,VESBE,1.023028770509077,0.47670606735534315
DGATE,INDES,1.0033585382360608,0.49663582187439764
SISE,SAHOL,0.8570514145892788,0.6327314363752581
SISE,THYAO,0.8633003625974037,0.6273562419695956
SISE,PETKM,0.8690106502100627,0.622410244910742
SISE,ASELS,0.9620689434886236,0.5372116739873418
SISE,CIMSA,0.9806540549804477,0.5191588122252025
SISE,ISGYO,0.9978055222028057,0.5021920699307931
SISE,AKFGY,1.0569887246315832,0.4413874180008494
LOGO,VESBE,1.0800227846252466,0.41677539234516403
AGESA,ANHYT,1.0811496886632421,0.41555767535168747
MPARK,KRDMD,1.0934558621289963,0.4021771387878669
ODAS,ZOREN,0.9345751203892543,0.5632846721747055
ZOREN,PETKM,0.9940871324858525,0.5058953865130276
YKBNK,ISCTR,0.549298920831384,0.8491353477867385
YKBNK,AKBNK,0.5493661442727377,0.8490984197634528
VESTL,VESBE,0.8141349974367097,0.6685921029743643
SAHOL,KCHOL,0.6927543838543351,0.7600456818253003
SAHOL,AKBNK,0.7681375999237468,0.704982313791693
SAHOL,DOHOL,0.8918456510961993,0.6023056673103981
SAHOL,EKGYO,0.9517171787554055,0.5471172058309257
SAHOL,ENJSA,0.9783875606480918,0.5213788905845382
VESBE,ARCLK,0.9309032077071331,0.5667096089402851
VESBE,TKNSA,1.0115253827353468,0.48840820004105523
VESBE,AKSEN,1.012025301335472,0.4879023947284235
VESBE,INDES,1.024767030748596,0.47492626634535284
SKBNK,ISCTR,0.9175098608899855,0.5790878275848197
SOKM,MGROS,0.8714771704653107,0.6202637706788879
SOKM,ULKER,1.00989802797061,0.4900529865505365
TAVHL,THYAO,0.7334187566200179,0.7310484637189735
TCELL,TTKOM,0.8221448429409184,0.6620389286128263
VAKBN,HALKB,0.575352710830127,0.8344846290702121
VAKBN,AKBNK,0.7370927061684788,0.7283471712566143
KCHOL,ARCLK,0.8682238417794418,0.6230936802828734
KCHOL,TTKOM,0.9012822838556662,0.5938451224039571
KCHOL,TUPRS,0.9042656115643524,0.5911518518710739
TOASO,TTRAK,1.0175248631354008,0.4823215764506419
TOASO,DOAS,1.0283436108731103,0.47125470898822663
TTKOM,BRISA,1.0470461216262672,0.45184720959369606
TTKOM,GUBRF,1.0673353896690145,0.4303975829800464
TTRAK,OTKAR,1.0306321677094012,0.46889866744131026
TUPRS,AYGAZ,0.9235633439274619,0.5735153748767624
KRDMD,ALARK,0.9738993798410358,0.5257599989726229
KRDMD,ECILC,1.090868590914381,0.4050028586782366
EGEEN,CEMTS,1.025968116103776,0.4736947123692345
EGEEN,BRYAT,1.054836591638441,0.4436598824702983
BERA,CEMTS,1.095725036345126,0.39969332236323607
BRSAN,BRYAT,0.7063801756424725,0.7505135237296549
BUCIM,CIMSA,0.9314078754941433,0.5662396847337432
BUCIM,CEMTS,0.9568738187334745,0.5421962475112089
ANHYT,DOHOL,1.0927536838150038,0.4029446932543694
ASUZU,ALARK,1.048390246349104,0.4504389456800326
AKBNK,GARAN,0.5528879028197138,0.8471574834578094
