eigenvalue,is_signal,mp_upper,mp_lower,explained_variance_pct
28.374847773601825,True,1.482329671582432,0.6122911968556756,38.86965448438606
3.0394606124321317,True,1.482329671582432,0.6122911968556756,4.163644674564564
1.8300365284130362,True,1.482329671582432,0.6122911968556756,2.5068993539904607
1.5393025591795972,True,1.482329671582432,0.6122911968556756,2.108633642711777
1.3435876536578872,False,1.482329671582432,0.6122911968556756,1.8405310324080646
1.1722500985522597,False,1.482329671582432,0.6122911968556756,1.6058220528113147
1.1340219631644959,False,1.482329671582432,0.6122911968556756,1.5534547440609532
1.1056098696929793,False,1.482329671582432,0.6122911968556756,1.5145340680725743
1.0047128245762502,False,1.482329671582432,0.6122911968556756,1.3763189377756853
0.9996226240701871,False,1.482329671582432,0.6122911968556756,1.3693460603701193
0.9606350571951708,False,1.482329671582432,0.6122911968556756,1.3159384345139327
0.8803994701669547,False,1.482329671582432,0.6122911968556756,1.206026671461582
0.867203395504147,False,1.482329671582432,0.6122911968556756,1.187949856854996
0.8451853395720264,False,1.482329671582432,0.6122911968556756,1.1577881364000362
0.8190328197990788,False,1.482329671582432,0.6122911968556756,1.1219627668480532
0.7977515084989658,False,1.482329671582432,0.6122911968556756,1.0928102856150217
0.7908359614021024,False,1.482329671582432,0.6122911968556756,1.0833369334275376
0.7567187004870995,False,1.482329671582432,0.6122911968556756,1.0366009595713692
0.7448755862976055,False,1.482329671582432,0.6122911968556756,1.020377515476172
0.7253769114169056,False,1.482329671582432,0.6122911968556756,0.9936670019409666
0.7169194496169764,False,1.482329671582432,0.6122911968556756,0.9820814378314746
0.6994008850691343,False,1.482329671582432,0.6122911968556756,0.9580834042042937
0.6878752484746103,False,1.482329671582432,0.6122911968556756,0.9422948609241237
0.6775424946704429,False,1.482329671582432,0.6122911968556756,0.928140403658141
0.6676845899130295,False,1.482329671582432,0.6122911968556756,0.9146364245383966
0.6460076584957442,False,1.482329671582432,0.6122911968556756,0.8849419979393756
0.6382336462444499,False,1.482329671582432,0.6122911968556756,0.8742926660882876
0.6334794741142983,False,1.482329671582432,0.6122911968556756,0.867780101526436
0.6221814734685305,False,1.482329671582432,0.6122911968556756,0.8523033883130554
0.6119348316428606,False,1.482329671582432,0.6122911968556756,0.8382668926614528
0.595047192840312,False,1.482329671582432,0.6122911968556756,0.8151331408771397
0.586239637839607,False,1.482329671582432,0.6122911968556756,0.8030679970405575
0.574025033311056,False,1.482329671582432,0.6122911968556756,0.7863356620699398
0.562458192827049,False,1.482329671582432,0.6122911968556756,0.7704906751055466
0.554225610939644,False,1.482329671582432,0.6122911968556756,0.7592131656707451
0.5406854964660862,False,1.482329671582432,0.6122911968556756,0.7406650636521729
0.5306056529552388,False,1.482329671582432,0.6122911968556756,0.7268570588427927
0.5279989064858137,False,1.482329671582432,0.6122911968556756,0.723286173268238
0.5194016075351984,False,1.482329671582432,0.6122911968556756,0.71150905141808
0.5051876603795987,False,1.482329671582432,0.6122911968556756,0.6920378909309571
0.5012469111582301,False,1.482329671582432,0.6122911968556756,0.6866396043263425
0.49354957115521453,False,1.482329671582432,0.6122911968556756,0.6760953029523487
0.4891689873159797,False,1.482329671582432,0.6122911968556756,0.6700945031725749
0.4769818052873639,False,1.482329671582432,0.6122911968556756,0.6533997332703615
0.46147541395477903,False,1.482329671582432,0.6122911968556756,0.6321581013079165
0.4550111424583272,False,1.482329671582432,0.6122911968556756,0.6233029348744208
0.4416338629667699,False,1.482329671582432,0.6122911968556756,0.6049778944750273
0.42988445668496517,False,1.482329671582432,0.6122911968556756,0.5888828173766646
0.4240652040335385,False,1.482329671582432,0.6122911968556756,0.5809112384021075
0.4194994346029649,False,1.482329671582432,0.6122911968556756,0.5746567597300889
0.41165937528854324,False,1.482329671582432,0.6122911968556756,0.5639169524500592
0.40041608226787617,False,1.482329671582432,0.6122911968556756,0.5485151811888714
0.3853676573124804,False,1.482329671582432,0.6122911968556756,0.5279009004280554
0.3800494082574203,False,1.482329671582432,0.6122911968556756,0.5206156277498908
0.37575031926490604,False,1.482329671582432,0.6122911968556756,0.5147264647464466
0.3660526880159337,False,1.482329671582432,0.6122911968556756,0.5014420383779914
0.3584371780039932,False,1.482329671582432,0.6122911968556756,0.4910098328821824
0.34184107764637794,False,1.482329671582432,0.6122911968556756,0.4682754488306547
0.3341759267555192,False,1.482329671582432,0.6122911968556756,0.45777524213084825
0.31765850760221687,False,1.482329671582432,0.6122911968556756,0.435148640550982
0.3095974013753714,False,1.482329671582432,0.6122911968556756,0.4241060292813307
0.3076822554550559,False,1.482329671582432,0.6122911968556756,0.42148254171925464
0.2867623941800253,False,1.482329671582432,0.6122911968556756,0.392825197506884
0.275137570317692,False,1.482329671582432,0.6122911968556756,0.3769007812571123
0.27187766487763937,False,1.482329671582432,0.6122911968556756,0.3724351573666293
0.2487732772388222,False,1.482329671582432,0.6122911968556756,0.3407853112860578
0.2364235958893564,False,1.482329671582432,0.6122911968556756,0.3238679395744608
0.20320072107784087,False,1.482329671582432,0.6122911968556756,0.27835715216142587
0.18911635314545955,False,1.482329671582432,0.6122911968556756,0.2590634974595336
0.1771408347433009,False,1.482329671582432,0.6122911968556756,0.24265867773054917
0.14588663446211597,False,1.482329671582432,0.6122911968556756,0.19984470474262464
0.1398816261624031,False,1.482329671582432,0.6122911968556756,0.19161866597589464
0.11599266007112476,False,1.482329671582432,0.6122911968556756,0.1588940548919517
