source,target,distance,correlation
AEFES,AGHOL,0.7126754619727652,0.7460468429509528
AEFES,SOKM,0.8920806806041874,0.6020960296463849
AEFES,ISCTR,0.9033893836900101,0.5919438107180919
AEFES,ASUZU,1.0259793693132184,0.47368316687182527
AGHOL,BRSAN,0.8950995165546571,0.5993984277318095
AGHOL,CCOLA,1.0287641458503063,0.4708221661064448
AKSA,EREGL,0.9070876276905051,0.5885960178454058
EREGL,KRDMD,0.9534518364090108,0.5454647978241425
FROTO,ENKAI,0.8338321431516789,0.652361978523539
BTCIM,LOGO,1.0345393874442914,0.46486412791319515
PAPIL,ALARK,1.124186138119422,0.36810276343007003
TURSG,TAVHL,1.0420170177114985,0.4571002673998175
TKFEN,ENKAI,0.8826845120715235,0.6104340260745282
OYAKC,CIMSA,0.8116630027212255,0.6706015850067819
OYAKC,ANHYT,0.9018183242768021,0.5933618549992903
PGSUS,THYAO,0.6636153525893757,0.7798073319038393
SASA,HEKTS,0.9796119935751736,0.520180171021837
MAVI,TAVHL,0.8511657035439925,0.6377584725552302
BRYAT,BRSAN,1.0034604071268556,0.4965336056644025
AKFGY,SISE,1.0015570971480166,0.49844169057621923
AGESA,MGROS,0.9580537456706205,0.541066510203247
AKBNK,ISCTR,0.4327842425279607,0.9063488997097496
AKBNK,YKBNK,0.48648683422578753,0.8816652800624856
AKSEN,ODAS,0.8724508885090293,0.6194147235699027
ALARK,OTKAR,1.0138010782701181,0.4861036868491729
ENKAI,SISE,0.8574515237112948,0.6323884422425894
ENKAI,HEKTS,0.9736157147399481,0.5260362200057099
EGEEN,TAVHL,0.9522359441996122,0.5466233532871365
CEMTS,BUCIM,1.0308767422257892,0.4686465711689718
ECILC,DOHOL,0.9400249979092785,0.5581765016528305
DOHOL,SISE,0.8652929514193645,0.6256340541119827
CIMSA,SISE,0.8097382139522908,0.672162012432677
DOAS,BUCIM,1.0929866147821632,0.4026901299535138
GARAN,ISCTR,0.6198196990579211,0.807911770329874
GARAN,SAHOL,0.6957110990973698,0.7579930332963648
GARAN,KCHOL,0.8025912816808274,0.6779236172849634
BERA,MGROS,0.8814349370951439,0.6115362258340399
BRISA,SISE,0.8610852312737926,0.6292661122410796
BRISA,KRDMD,0.9439579614055023,0.5544716835495842
BIMAS,SAHOL,0.905434868531289,0.5900938494238638
BUCIM,EKGYO,0.8902069299411195,0.6037658109424033
ASELS,GUBRF,0.9410734566175,0.5571903746249952
AYGAZ,VAKBN,0.7811240335906842,0.6949226220735099
ARCLK,LOGO,0.8425553556004622,0.6450502363744893
VAKBN,HALKB,0.5126818265436278,0.8685786723659448
VAKBN,ISCTR,0.7376500500423715,0.7279362018362434
ULKER,LOGO,0.860522378211137,0.6297506182989244
ULKER,VESTL,0.8741438089684048,0.6179363006211045
VESTL,VESBE,0.8364363786184845,0.6501870922617976
VESTL,GUBRF,0.9454456180663009,0.5530662916396152
ENJSA,TOASO,0.8163490034470573,0.6667871522854982
ENJSA,ODAS,0.9191728359115969,0.5775606488611162
EKGYO,INDES,0.842490319104394,0.6451050311076882
EKGYO,TAVHL,0.8732256037265186,0.6187385224982286
MPARK,SOKM,0.817636392945427,0.6657353644655957
ODAS,ZOREN,0.7750959679053797,0.6996131202684113
MGROS,INDES,0.9001953505378559,0.5948241654350134
LOGO,SISE,0.8076134879545452,0.6738802270369468
LOGO,INDES,0.811986676504098,0.6703388185899147
ISGYO,SKBNK,0.7569236946949379,0.7135332602046822
ISGYO,HALKB,0.8569008234142923,0.632860489415954
KCHOL,TAVHL,0.8262697490484218,0.658639150903729
THYAO,TAVHL,0.6770339218416397,0.7708125343378642
THYAO,TUPRS,0.9556169868558164,0.5433980872163052
TCELL,TTKOM,0.9403432076524095,0.5578773259109887
TAVHL,PETKM,0.8597422868671508,0.6304216000862208
TAVHL,TTKOM,0.8827027308737257,0.6104179444540334
SISE,TOASO,0.8074772787096027,0.6739902221838673
TKNSA,INDES,0.9293007036441232,0.5682001011032688
INDES,DGATE,0.8449737484862458,0.6430096821845512
TOASO,TTRAK,0.9326248832976617,0.5651054135270115
TTRAK,OTKAR,0.9754833057931764,0.5242161600594081
