source,target,distance,correlation
AEFES,AGHOL,0.948954565990011,0.5497426158433549
AEFES,CCOLA,1.272045094392635,0.19095063891581632
AGHOL,SAHOL,0.9975645243053506,0.5024325099237198
AKSA,AKSEN,1.0557115419558905,0.44273657009055806
EREGL,KRDMD,0.7754908787428687,0.6993069484933067
FROTO,TOASO,0.9544573335250459,0.5445055992401296
BTCIM,ODAS,1.19056469484016,0.2912778537000784
PAPIL,TTKOM,1.1369302006805657,0.35369485939022416
TURSG,CEMTS,1.1014738316795485,0.39337769906258674
TKFEN,PETKM,1.0264424224423832,0.4732079767053062
OYAKC,CIMSA,0.9877046748344741,0.5122197376550629
OYAKC,BUCIM,0.9987916003569401,0.5012076695282112
OYAKC,EKGYO,1.0134411340918759,0.4864685338652863
PGSUS,THYAO,0.6735018541876844,0.7731976262028756
SASA,HEKTS,1.046828654704906,0.45207488384435845
SASA,THYAO,1.0632920735890339,0.43470498312136624
MAVI,SAHOL,1.022295716170105,0.47745573435012606
BRYAT,BRSAN,0.7215888722863724,0.7396547496962407
BRYAT,EGEEN,1.0912780432115412,0.4045561162021949
AKFGY,INDES,1.0757168643412633,0.4214166138859001
AGESA,ANHYT,1.0735241211735902,0.42377298062923546
AKBNK,GARAN,0.5389172164894606,0.8547841168856259
AKBNK,YKBNK,0.569018471213048,0.8381089897091828
AKBNK,ISCTR,0.5884237881861333,0.8268787227483403
ASUZU,INDES,1.0698096209836574,0.4277536874254018
AKSEN,ZOREN,0.9383404585250554,0.5597585919474943
AKSEN,ALARK,0.9642445166729531,0.5351162560330716
AKSEN,MPARK,1.0988328297455452,0.3962832061366987
ANHYT,INDES,1.068247981525382,0.4294231249834734
ENKAI,SISE,1.0145102162373665,0.4853845105750058
EGEEN,VESBE,1.028386907121968,0.47121018463005654
CEMTS,INDES,0.9908941474081704,0.5090643943161175
ECILC,INDES,1.0610011087998918,0.43713832356270005
DOHOL,SISE,0.8902035457737036,0.6037688235459627
DOHOL,OTKAR,1.0093288852651252,0.4906276006847299
DOAS,TTRAK,1.0300363662152252,0.4695125421370672
BERA,VESTL,1.1040502862752841,0.3905364826877315
BRISA,SISE,1.0688614835357442,0.428767564506884
BIMAS,SOKM,0.94258963666199,0.5557623884287088
BIMAS,SAHOL,0.9877374014263076,0.5121874129118026
ASELS,THYAO,1.010404395428138,0.48954147884974947
AYGAZ,TUPRS,0.9562737336775957,0.5427702731391554
ARCLK,KCHOL,0.8985356485735805,0.5963168441212275
ARCLK,INDES,1.0070786710597637,0.49289627514825013
YKBNK,SAHOL,0.7940634911905265,0.6847315859791563
VAKBN,HALKB,0.634201119467674,0.7988944700329745
VAKBN,ISCTR,0.735254748082528,0.7297002277110491
ULKER,SOKM,1.0205310865188368,0.4792581507243412
VESTL,VESBE,0.8289479410533405,0.6564226555117137
VESTL,EKGYO,0.9639080399580404,0.5354406452521244
VESBE,GUBRF,1.117182561230597,0.3759515624411216
ENJSA,SAHOL,0.9576292810287458,0.5414730800581837
EKGYO,SAHOL,0.962882081560756,0.5364290485046128
EKGYO,ISGYO,1.0098529853308416,0.4900984740091936
ODAS,ZOREN,0.9460549805873024,0.5524899868529795
MGROS,SOKM,0.8622807076808418,0.6282359905807133
LOGO,INDES,1.0079819179410803,0.4919862265519106
KCHOL,SAHOL,0.6595739768349336,0.7824810845410752
KCHOL,SISE,0.8543365563790009,0.6350545242172352
KCHOL,TOASO,0.9064042994746966,0.5892156229468922
KCHOL,TTRAK,0.9355840063399645,0.5623412835404306
THYAO,TAVHL,0.7261236719761397,0.7363722064979438
THYAO,SISE,0.8847388765525418,0.6086185601582731
THYAO,PETKM,0.9464239391129249,0.5521408637369873
TCELL,TTKOM,0.7921544433395812,0.6862456689486791
SISE,TUPRS,0.8901084322330611,0.603853489433801
SISE,KRDMD,0.9330873173763051,0.5646740290757453
SAHOL,TTKOM,0.8944179284942378,0.6000082845940382
SKBNK,ISCTR,0.9870578152392486,0.5128584346875606
PETKM,ZOREN,0.9341183053928989,0.5637114957649495
TKNSA,INDES,1.0415485071998412,0.4575883535748913
INDES,DGATE,1.0001956005968908,0.4998043802733124
