source,target,distance,correlation
AEFES,PETKM,0.9920840067873846,0.5078846617383443
AEFES,AGHOL,0.9949332913922874,0.5050538728396549
AGHOL,MGROS,0.9923089893924216,0.5076614347854954
AKSA,VESBE,1.0230287949262507,0.4767060423758718
EREGL,KRDMD,0.7027755929557189,0.7530532329728689
EREGL,SISE,0.871569626873456,0.6201831927558323
FROTO,TOASO,0.8749723160030298,0.6172117231141471
FROTO,KCHOL,0.9300480525202046,0.5675053100016874
BTCIM,ZOREN,1.1279830017599421,0.3638271738703152
CCOLA,TTKOM,1.2866740394530012,0.17223495809884853
PAPIL,ASELS,1.1386410706245815,0.3517482561434533
TURSG,BUCIM,1.0469999758904804,0.4518955252426667
TKFEN,PETKM,1.0082757377728466,0.4916900183093109
TKFEN,ENKAI,1.0132555393036151,0.48665660603527006
OYAKC,CIMSA,0.9279096803991388,0.5694918125107841
PGSUS,THYAO,0.6553231249096436,0.7852758009793298
SASA,KCHOL,0.9926496119665783,0.5073233739313008
SASA,HEKTS,1.069598663649657,0.4279793493594339
MAVI,KRDMD,1.0272697197393823,0.47235846145328536
BRYAT,BRSAN,0.7068119037770525,0.7502084663395293
BRYAT,EGEEN,1.0551204253396411,0.4433604440155473
AKFGY,SISE,1.0569887206341888,0.4413874222260503
AGESA,ANHYT,1.0811496485904142,0.41555771867641184
AKBNK,YKBNK,0.549366358188439,0.8490983022453858
AKBNK,GARAN,0.5528876475176943,0.8471576246111749
AKBNK,VAKBN,0.7370925161321211,0.7283473113310094
AKBNK,SAHOL,0.7681374604755321,0.7049824209071002
ASUZU,ALARK,1.048390205375575,0.4504389886362799
AKSEN,VESBE,1.0120255525334299,0.48790214050970293
ANHYT,DOHOL,1.0927540463499201,0.4029442970929382
ALARK,KRDMD,0.9738990689115166,0.5257603017866406
EGEEN,CEMTS,1.02596795276071,0.4736948799539987
CEMTS,BUCIM,0.9568738357582132,0.5421962312206821
CEMTS,BERA,1.095725067665596,0.3996932880446124
ECILC,KRDMD,1.090868257675472,0.40500322219804
DOHOL,SAHOL,0.8918461435112884,0.6023052281520211
CIMSA,BUCIM,0.9314078779849357,0.5662396824137995
CIMSA,SISE,0.9806539907353128,0.5191588752274525
DOAS,TOASO,1.0283434538171095,0.47125487049574927
BRISA,TTKOM,1.0470461016007035,0.4518472305613845
BIMAS,MGROS,0.9426656223682036,0.5556907622025836
ASELS,SISE,0.9620689990695253,0.5372116205146809
AYGAZ,TUPRS,1.0212942646012966,0.47847901254624847
ARCLK,KCHOL,0.8682235929417349,0.6230938963296723
ARCLK,VESBE,0.9309031073191565,0.5667097023917695
YKBNK,ISCTR,0.5492990799369643,0.8491352603902023
VAKBN,HALKB,0.5753527108301267,0.8344846290702123
ULKER,SOKM,1.0098979792985814,0.49005303570432107
VESTL,VESBE,0.8141352513523439,0.668591896252728
VESBE,TKNSA,1.0115251441218693,0.48840844140461576
VESBE,INDES,1.0247671445902957,0.4749261496841259
VESBE,LOGO,1.0800231549530828,0.4167749923825948
ENJSA,SAHOL,0.9783876876111973,0.521378766365407
EKGYO,SAHOL,0.9517171310245032,0.5471172512572443
GUBRF,TTKOM,1.0673353495223032,0.4303976258300515
MPARK,KRDMD,1.0934558449624978,0.40217715755867495
ODAS,ZOREN,0.9345751203892543,0.5632846721747055
MGROS,SOKM,0.8714772336805532,0.6202637155882452
ISGYO,SISE,0.9978058487564148,0.5021917440937453
KCHOL,SAHOL,0.692754257892645,0.7600457690858053
KCHOL,TTKOM,0.9012822391183678,0.5938451627248906
KCHOL,TUPRS,0.9042658838238857,0.5911516056761034
THYAO,TAVHL,0.7334187566200179,0.7310484637189735
THYAO,SISE,0.8633004154179137,0.6273561963696288
TCELL,TTKOM,0.8221448454721092,0.6620389265318208
SISE,SAHOL,0.857051429997745,0.6327314231694102
SISE,PETKM,0.8690107176069264,0.6224101863421474
SKBNK,ISCTR,0.9175098608899857,0.5790878275848196
PETKM,ZOREN,0.9940871324858527,0.5058953865130273
INDES,DGATE,1.003358546468847,0.49663581361396136
TOASO,TTRAK,1.0175244267780086,0.4823220204550425
TTRAK,OTKAR,1.030632080121699,0.46889875771200984
