source,target,distance,correlation
A,MTD,0.7254678827823251,0.7368481755256653
A,TXN,0.8204453133741144,0.6634347438812256
A,IQV,0.8430377638516007,0.6446436643600464
A,CRL,0.8528005017771149,0.6363656520843506
A,RMD,1.0411579256689731,0.45799508690834045
NVDA,CDNS,0.7117671945877962,0.7466937303543091
NVDA,AMD,0.7668611317867476,0.7059620022773743
NVDA,COST,0.9234155616800691,0.5736518502235413
NTRS,STT,0.5174646793050789,0.866115152835846
NTRS,BK,0.5260185261789007,0.8616522550582886
NTAP,HPE,0.7898079400854267,0.6881017088890076
NTAP,CSCO,0.9309015761528969,0.5667111277580261
NSC,CSX,0.5070223015464329,0.871464192867279
NSC,UNP,0.5925477555098951,0.8244435787200928
NSC,DOV,0.6654491532560192,0.7785887122154236
NSC,JBHT,0.9072546159001919,0.5884445309638977
NRG,AES,0.9763263874720726,0.5233933925628662
NOC,LMT,0.6144778489791038,0.8112084865570068
NKE,DECK,0.9583981464417418,0.5407364964485168
NI,CMS,0.7356314765949726,0.7294231653213501
NFLX,AMZN,0.8599109712250609,0.6302765607833862
NEM,TMO,1.1187456109584193,0.3742041289806366
NEE,ES,0.793279727786311,0.6853536367416382
NDSN,APH,0.8408055675246038,0.6465229988098145
NDAQ,ICE,0.7248174569092926,0.737319827079773
NCLH,CCL,0.4211170310412627,0.9113302230834961
NCLH,UAL,0.6194535195845773,0.8081386685371399
TAP,OMC,0.8167715031292256,0.6664421558380127
MU,LRCX,0.6956807565064954,0.7580141425132751
MU,WDC,0.707002249275741,0.7500739097595215
MU,INTC,0.8671809015796261,0.6239986419677734
MTD,TMO,0.8196195309404006,0.6641119122505188
MTD,WAT,0.8677968813871573,0.6234642863273621
MSI,CDW,0.9023771733951248,0.5928577184677124
MSFT,ADBE,0.6422371466907038,0.7937657237052917
MSFT,GOOGL,0.7060836427272895,0.7507229447364807
MSFT,AAPL,0.7602794645370723,0.7109875679016113
MSCI,MCO,0.7725183439082884,0.7016077041625977
MSCI,ADBE,0.8194775646506494,0.6642282605171204
MS,GS,0.4978309312798031,0.876082181930542
MS,JPM,0.5892627203777736,0.8263847231864929
MRNA,REGN,1.1877316449753799,0.2946467697620391
MRK,BMY,0.8895173798053808,0.604379415512085
MRK,PFE,0.928877726278153,0.5685930848121643
MRK,JNJ,0.9360296799445307,0.5619242191314697
MRK,AMGN,0.9640305524630188,0.5353225469589233
MPWR,TXN,0.6630627455328416,0.7801738977432251
MPWR,CDNS,0.6840873462108392,0.7660122513771057
MPWR,COHR,0.9268708717835594,0.5704551935195923
MOS,CF,0.663531730813015,0.7798628211021423
MNST,FICO,0.8642754676869002,0.6265139579772949
MKC,PEP,0.8923064304590789,0.6018946170806885
MKC,GIS,0.8992860187256009,0.5956423282623291
MKC,KDP,1.010931083977222,0.48900917172431935
MGM,MAR,0.6257273256687469,0.804232656955719
MGM,WYNN,0.630840761837208,0.8010199666023254
NUE,STLD,0.4075738903057456,0.91694176197052
NUE,LYB,0.6950802361532494,0.7584317326545715
NVR,PHM,0.6107363045180064,0.8135005831718445
MET,PRU,0.37513317286617504,0.9296375513076782
MET,AMP,0.5443780845090458,0.8518262505531311
MET,NWSA,0.9323246841693219,0.5653853416442871
PPL,DTE,0.7702938116255625,0.7033237218856812
PPG,DOV,0.703643861697748,0.7524426579475403
POOL,ROL,0.8902968755912951,0.603685736656189
POOL,LOW,0.947125737194365,0.5514764189720154
PNW,LNT,0.6714214302106435,0.774596631526947
PNW,EIX,0.8110974751230587,0.6710604429244995
PNR,ITW,0.711684034151995,0.746752917766571
PNR,LII,0.8610602760349906,0.629287600517273
PNC,FITB,0.40589830874522786,0.9176232814788818
PM,MO,0.7373791385475649,0.7281360030174255
PLD,ARE,0.8225724832430262,0.6616872549057007
PLD,AMT,0.8492454012256945,0.6393911242485046
PKG,IP,0.5441563195281274,0.8519469499588013
PH,EMR,0.6240689017818005,0.8052690029144287
PH,AME,0.6466213668936506,0.7909404039382935
PH,LYB,0.661547487112893,0.7811774611473083
PH,FCX,0.8224042834443114,0.6618255972862244
PGR,PG,0.9794760614286621,0.5203133225440979
PG,CL,0.7718667929518063,0.7021108269691467
PG,CHD,0.9200130992454418,0.5767879486083984
PFG,PRU,0.45009083890645574,0.8987091183662415
PEP,MDLZ,0.6889920949108708,0.7626449465751648
PEP,CL,0.8261645161186005,0.6587260961532593
PEP,BF-B,0.88069296743098,0.6121899485588074
PCG,EIX,1.0578255487761317,0.4405025541782379
PCAR,CMI,0.7006067745618442,0.7545750737190247
PAYX,ADP,0.6829339903549903,0.766800582408905
PAYX,HON,0.747590565760823,0.7205541729927063
PAYX,ORCL,0.9804593271965351,0.5193497538566589
PAYX,ERIE,1.0816516416904094,0.4150148630142211
PANW,FTNT,0.8043532927458471,0.6765078902244568
OXY,DVN,0.5525813345786917,0.847326934337616
ORLY,AZO,0.5974690262495418,0.8215153813362122
ON,NXPI,0.5968195225363098,0.8219032287597656
ON,MCHP,0.5971925220448013,0.8216805458068848
OMC,AFL,0.7481612872483182,0.7201273441314697
OMC,FOXA,0.863023607291393,0.6275951266288757
OKE,TRGP,0.6503337113506262,0.7885330319404602
OKE,XOM,0.6721991710633896,0.774074137210846
ODFL,JBHT,0.9326697849001598,0.5650635361671448
ODFL,SW,1.2430816886802152,0.22737395763397228
NXPI,APH,0.7164898872433816,0.7433211207389832
META,ADBE,0.7747399509119183,0.6998890042304993
MDT,SYK,0.6014267409082884,0.8191429376602173
MDT,COO,0.8764959898278635,0.6158773899078369
MDT,STE,0.8933206554006677,0.6009891033172607
INCY,REGN,0.8856462891469005,0.6078153252601624
KLAC,AMAT,0.45079335108865815,0.8983926773071289
KLAC,TER,0.5957498500822185,0.8225410580635071
