source,target,distance,correlation
A,MTD,0.7346822217770342,0.7301210165023804
A,WAT,0.7451884584351128,0.72234708070755
A,IQV,0.758365940259317,0.712440550327301
A,SNPS,0.7983683636438651,0.6813039779663086
A,DHR,0.8473708555686025,0.6409813165664673
A,RVTY,0.8679149429028248,0.6233618259429932
NVDA,AMD,0.6982644671106771,0.756213366985321
NVDA,SNPS,0.7486634265861251,0.7197515368461609
NVDA,AMZN,0.9061470630983985,0.5894487500190735
NTRS,BK,0.4795134436718624,0.8850334286689758
NTRS,TFC,0.590204999837765,0.825829029083252
NTAP,HPQ,0.8371386588310786,0.6495994329452515
NSC,CSX,0.5068587516692168,0.8715471029281616
NSC,UNP,0.596315163304453,0.8222041130065918
NRG,VST,0.9763571561453325,0.5233633518218994
NRG,AES,1.0785175935533153,0.4183999001979829
NOC,LHX,0.7078499453578615,0.7494742274284363
NOC,LDOS,1.0081411018197224,0.49182575941085804
NKE,DECK,0.93001691608016,0.5675342679023743
NKE,SW,1.2443056341483183,0.22585174441337574
NI,LNT,0.7440132572777214,0.7232221364974976
NI,ATO,0.745982456394732,0.7217550873756409
NFLX,XYZ,1.01644960819687,0.48341509699821483
NEM,MO,1.1473975890508799,0.34173938632011414
NEE,AWK,0.8549115182032606,0.634563148021698
NDSN,APH,0.8877148515924086,0.605981171131134
NDAQ,MSCI,0.7398301281425252,0.7263256907463074
NCLH,CCL,0.3525600268610768,0.9378507137298584
NCLH,MGM,0.6941363212696756,0.7590873837471008
NCLH,UBER,0.9535580886205718,0.5453634858131409
TAP,GL,0.9570470691852666,0.5420304536819458
MU,LRCX,0.6995939814302683,0.7552841305732727
MU,WDC,0.7968890618972226,0.6824839115142822
MSI,ZBRA,0.8541367843487151,0.6352251768112183
MSI,CSCO,0.9021320837883673,0.5930788516998291
MSI,AKAM,1.0087486473178422,0.4912130832672118
MSFT,GOOGL,0.6854560987575897,0.7650749683380127
MSFT,ADBE,0.6880040488456644,0.7633252143859863
MSFT,AAPL,0.7693138783748041,0.7040780782699585
MSCI,MCO,0.7080488101007206,0.7493334412574768
MSCI,SNPS,0.7809340791905932,0.6950709819793701
MS,GS,0.5276804661411334,0.8607766628265381
MRNA,WST,1.0908370874766267,0.4050372242927551
MRK,BMY,1.0108753061399047,0.489065557718277
MPWR,MCHP,0.6695411423227234,0.7758573293685913
MPWR,AXON,0.9109714115694512,0.5850655436515808
MPWR,GDDY,1.021414789050634,0.47835591435432445
MOS,CF,0.7502145460345241,0.7185890674591064
MOS,OKE,0.8751196098319654,0.6170828342437744
MNST,SBUX,0.916994462503002,0.5795605778694153
MKC,HSY,0.9242933202924577,0.5728409290313721
