source,target,distance,correlation
A,MTD,0.5573966263183397,0.8446545004844666
A,WAT,0.609396127187844,0.8143181800842285
A,TMO,0.6116909132819643,0.8129171133041382
A,VTRS,0.9316421604743635,0.5660214424133301
A,MRNA,1.0139336808353814,0.4859692454338075
NVDA,VRT,0.6657961486567507,0.778357744216919
NTRS,STT,0.5949778660095346,0.8230006694793701
NTAP,HPQ,0.7815307112875007,0.6946048736572266
NSC,UNP,0.6170268755149382,0.8096389174461365
NSC,CSX,0.6240212406125746,0.8052987456321716
NSC,ITW,0.8015515599982145,0.6787575483322144
NRG,VST,0.6360744656867957,0.7977046370506287
NOC,RTX,0.9519981226501867,0.54684978723526
NKE,SWK,0.8915778968569938,0.6025444269180298
NI,ETR,0.7119893268417442,0.74653559923172
NI,AEE,0.7391526665234395,0.7268266677856445
NFLX,HWM,0.9818207435502242,0.5180140137672424
NEM,FCX,1.0826342173088075,0.4139515757560729
NEE,LNT,0.8513867958157899,0.6375702619552612
NEE,AES,1.0081478418551977,0.49181896448135365
NDSN,ITW,0.66695483258089,0.7775856256484985
NDSN,TXT,0.7464095640598037,0.7214363813400269
NDSN,ADBE,0.9243715393744449,0.5727686285972595
NDSN,ULTA,1.0337332391360314,0.4656977951526642
NDSN,VEEV,1.083147155218153,0.41339612007141113
NDAQ,MCO,0.635751750540114,0.7979098558425903
NDAQ,ICE,0.8709213017715174,0.6207480430603027
NCLH,CCL,0.5264946777857249,0.8614016771316528
TAP,STZ,0.9578115590823656,0.541298508644104
MU,LRCX,0.6335853284471334,0.799284815788269
MU,WDC,0.8008686297124487,0.6793047189712524
MTD,RVTY,0.6081418005885699,0.815081775188446
MTD,SWK,0.7740083379666018,0.7004555463790894
MTD,STE,0.9538981944250936,0.5450391173362732
MTD,INCY,1.0497108878880101,0.44905352592468273
MSI,LIN,1.00990943696236,0.49004146456718445
MSFT,META,0.830512725153839,0.655124306678772
MSFT,NOW,0.8561569302508821,0.6334976553916931
MSCI,MCO,0.8148036723828038,0.6680474877357483
MS,GS,0.4091189391715507,0.9163108468055725
MS,C,0.5418499734240522,0.853199303150177
