source,target,distance,correlation
A,MTD,0.5733668437117345,0.8356252312660217
A,RVTY,0.6200457674484795,0.807771623134613
A,TMO,0.6223618140293882,0.8063328862190247
A,WAT,0.6471513609325945,0.7905975580215454
A,VTRS,0.9370887490117865,0.5609323382377625
A,MRNA,1.0025975644113059,0.49739906191825867
NVDA,VRT,0.6683949677862904,0.7766240835189819
NTRS,STT,0.6040642969506341,0.8175531625747681
NTAP,HPQ,0.7950170961377152,0.6839739084243774
NSC,CSX,0.5942712804428768,0.8234208226203918
NSC,UNP,0.6175461704738612,0.8093183636665344
NSC,PNC,0.7679003944128697,0.7051644921302795
NRG,VST,0.6400634351227542,0.7951593995094299
NOC,RTX,0.9082146756657957,0.5875730514526367
NKE,SWK,0.8941678304270637,0.600231945514679
NI,AEE,0.7203316079871777,0.7405611872673035
NI,PEG,0.8289082260180191,0.6564555764198303
NI,ETR,0.8318565794225815,0.6540073156356812
NFLX,ISRG,0.9139290736702871,0.5823668241500854
NEM,FCX,1.0847211378767514,0.41169002652168285
NEE,LNT,0.869078558945247,0.6223512291908264
NEE,AES,0.9809778115410357,0.5188412666320801
NDSN,ITW,0.6317860319778615,0.8004232048988342
NDSN,ADBE,0.9284444882012083,0.5689954161643982
NDSN,ULTA,1.0476380030147425,0.4512273073196411
NDAQ,MCO,0.6647991806493454,0.7790210247039795
NDAQ,ICE,0.8824674218840294,0.6106256246566772
NCLH,CCL,0.5395280237706267,0.854454755783081
NCLH,CVNA,0.8647600169598344,0.6260950565338135
TAP,STZ,0.948857682240037,0.5498345494270325
MU,LRCX,0.6411097483599346,0.7944891452789307
MU,WDC,0.7846114512743395,0.6921924352645874
MU,DELL,0.8170726192095478,0.6661961674690247
MTD,SWK,0.8168378355390844,0.6663879752159119
MTD,ZTS,0.9414051103387163,0.5568782091140747
MTD,INCY,1.0663245592512554,0.431475967168808
MSI,GDDY,1.0243535492136595,0.47534990310668945
MSFT,AMZN,0.8184091921553932,0.6651031970977783
MSFT,NOW,0.8606887485715871,0.6296074390411377
MSCI,MCO,0.7830699322238415,0.6934007406234741
MS,GS,0.38373314836014705,0.9263744354248047
MS,C,0.5392299889471277,0.8546155095100403
MS,RJF,0.5973880140950775,0.8215637803077698
MS,AMP,0.6009435069973673,0.8194334506988525
MS,KKR,0.609375,0.8143310546875
MS,IBKR,0.777525913996463,0.6977267265319824
MRK,PFE,0.8028358710878933,0.6777272820472717
MPWR,KLAC,0.7413350882109219,0.7252111434936523
MOS,CF,0.9159635679504399,0.58050537109375
MOS,CTVA,1.0133177151438442,0.4865936040878296
MNST,PEP,1.023643065330081,0.47607743740081776
MKC,KHC,0.8848191133545568,0.608547568321228
MGM,HST,0.8316604432718543,0.6541704535484314
MGM,WYNN,0.8833293920704948,0.6098645925521851
NUE,STLD,0.5063375326706157,0.8718111515045166
NUE,DOV,0.836433263634987,0.6501896977424622
NVR,DHI,0.495682312969638,0.8771495223045349
NVR,BLDR,0.673814325605983,0.7729871273040771
MET,PRU,0.4257097096668128,0.909385621547699
MET,PFG,0.5198924021173592,0.864855945110321
MET,AFL,0.7522766210093279,0.717039942741394
NWSA,TRMB,0.8110361851381944,0.6711101531982422
NWSA,FOXA,0.8872578868241343,0.6063867211341858
PPL,AEE,0.60576007356348,0.8165273666381836
PPL,CNP,0.7550163989780818,0.714975118637085
PPG,ITW,0.7205511827204649,0.7404029965400696
POOL,MAS,0.7364744653153451,0.7288026809692383
PNW,AEE,0.59787013396736,0.8212756514549255
PNR,DOV,0.6173607305471446,0.809432864189148
PNR,DD,0.7224843413560177,0.7390081882476807
PNR,SPG,0.7779952343203936,0.6973617076873779
PNR,J,0.7891675671414881,0.6886072754859924
PNR,GNRC,0.9199792151591079,0.576819121837616
PNC,HBAN,0.4030823086156485,0.9187623262405396
PNC,PRU,0.5722189614080626,0.8362827301025391
PNC,PSX,0.8011078703416918,0.6791130900382996
PM,MO,1.037095581652626,0.4622163772583008
PLD,FRT,0.7401447493513486,0.7260928750038147
PLD,WY,0.789822052337823,0.6880905628204346
