source,target,distance,correlation
A,DHR,0.6807914625605261,0.7682614922523499
A,TXN,0.6873443600737962,0.7637788653373718
A,MTD,0.7358003946220831,0.7292988896369934
A,WAT,0.7425667044991974,0.7242973446846008
A,BAX,0.7601399026898779,0.7110936641693115
A,BDX,0.8438072185188605,0.6439946889877319
A,TECH,0.8864198424562819,0.6071299314498901
NVDA,CDNS,0.5715373225269368,0.8366725444793701
NVDA,AMD,0.6458704127670586,0.7914257049560547
NTRS,STT,0.4261449258117536,0.9092002511024475
NTRS,BAC,0.47950088897081694,0.8850394487380981
NTRS,EQT,1.0874741748505798,0.40869995951652527
NTAP,IBM,0.7284848613226425,0.7346549034118652
NSC,CSX,0.3394727764872349,0.9423791170120239
NSC,UNP,0.48471807819964496,0.8825241923332214
NSC,DOV,0.5305190948731482,0.8592747449874878
NRG,VST,0.5770568258576099,0.8335027098655701
NRG,DTE,0.6866040026518339,0.7642874717712402
NOC,LMT,0.5031924848137851,0.8733986616134644
NKE,AME,0.6759528675351768,0.7715438604354858
NI,AEE,0.5181381938068933,0.8657664060592651
NFLX,AMZN,0.7601824012013916,0.7110613584518433
NEM,MCO,1.0815305412043479,0.4151458442211152
NEE,SO,0.568531967123214,0.8383857011795044
NDSN,AME,0.5759249917968029,0.8341552019119263
NDSN,BLK,0.6241927655938427,0.805191695690155
NDAQ,ICE,0.5982757548978737,0.8210330605506897
NDAQ,MDLZ,0.6094301638943601,0.8142974376678467
NDAQ,BALL,0.7042034779093047,0.7520487308502197
NDAQ,EBAY,0.9456418307080452,0.5528807640075684
NCLH,RCL,0.39457445569039823,0.922155499458313
TAP,OMC,0.750324973590952,0.7185062170028687
MU,AMAT,0.5509310038546577,0.8482375144958496
MU,WDC,0.5649141850750637,0.8404359817504883
MSI,ACN,0.7175623161555575,0.7425521612167358
MSFT,ADBE,0.5040447429218228,0.8729694485664368
MSFT,GOOGL,0.5312225110290979,0.85890132188797
MSFT,CDNS,0.5415545371956569,0.8533593416213989
MSFT,AAPL,0.5675958177784779,0.8389174938201904
MSFT,VRSN,0.573226070664886,0.8357059359550476
MSFT,VRTX,0.8504591627279681,0.6383596062660217
MSCI,MCO,0.602100676536465,0.8187373876571655
MSCI,DXCM,0.878865152033914,0.6137980222702026
MS,GS,0.4013140195358256,0.9194735288619995
MS,AMP,0.4529990974989905,0.89739590883255
MS,BRK-B,0.4899070832652448,0.8799955248832703
MRNA,GILD,1.1588739572042415,0.328505575656891
MRK,JNJ,0.6960241554825944,0.7577751874923706
MRK,BMY,0.7169102883072002,0.7430198192596436
MRK,ABBV,0.7390161318276492,0.7269275784492493
MPWR,TXN,0.5587947457166864,0.8438742160797119
MPWR,CDNS,0.5715345067364191,0.836674153804779
MOS,CF,0.6243617613709177,0.8050861954689026
MNST,MDLZ,0.6693019834955548,0.776017427444458
MKC,MDLZ,0.6876320278666388,0.7635810971260071
MKC,CHD,0.7299176753667533,0.7336100935935974
MKC,GIS,0.7519130151132862,0.7173134088516235
MGM,WYNN,0.5293287429506436,0.8599055409431458
MGM,MAR,0.6065270803370026,0.8160624504089355
NUE,STLD,0.38365267982695406,0.9264053106307983
NUE,BAC,0.6017840089082507,0.8189280033111572
NVR,PHM,0.6317612192586529,0.8004388809204102
MET,PRU,0.30317626205059606,0.9540420770645142
MET,GL,0.3815618833994589,0.9272052645683289
MET,AMP,0.42497821639837846,0.9096967577934265
MET,BAC,0.44887669020833565,0.8992548584938049
MET,TXT,0.5803550804017696,0.8315939903259277
MET,IVZ,0.6476099639660909,0.7903006672859192
NWSA,RJF,0.7231961269891045,0.7384936809539795
PPL,ETR,0.5443841064952788,0.8518229722976685
PPL,AVB,0.6095154429256038,0.8142454624176025
PPG,TEL,0.5679051002822881,0.8387418985366821
POOL,SHW,0.7985782745539723,0.6811363697052002
PNW,ETR,0.4724183547915658,0.8884104490280151
PNW,DTE,0.5397072957731615,0.8543580174446106
PNR,DOV,0.5593093876212322,0.8435865044593811
PNC,TFC,0.3603560284593686,0.9350717663764954
PNC,FITB,0.37048337832706907,0.9313710331916809
PM,BRK-B,0.6534780360400271,0.7864832282066345
PM,MO,0.7102217372331779,0.7477925419807434
PLD,ARE,0.5912916588976695,0.825187087059021
PLD,AMT,0.6401566444863167,0.7950997352600098
PKG,IP,0.48261655516449875,0.8835406303405762
PH,DOV,0.44878558960795334,0.8992957472801208
PH,TEL,0.5171217723927363,0.8662925362586975
PH,URI,0.5704600522149608,0.8372876644134521
PH,FTV,0.5757488184662927,0.834256649017334
PH,FCX,0.6020860251748212,0.8187462091445923
PH,DD,0.6328076020981365,0.7997772693634033
PH,IR,0.6402225625959947,0.7950575351715088
PGR,MDLZ,0.7837742271511761,0.6928489804267883
PG,CL,0.5768017445647672,0.8336498737335205
PG,KMB,0.6390680140325036,0.7957960367202759
PG,ROL,0.8200380865416595,0.6637687683105469
PFG,PRU,0.3723042871306767,0.9306947588920593
PFG,AIG,0.5000290862206421,0.8749854564666748
PFG,F,0.6211808821301366,0.8070671558380127
PFE,JNJ,0.7308549319141904,0.732925534248352
PEP,MDLZ,0.4896919319424547,0.8801009058952332
PEP,CL,0.5232111882862527,0.8631250262260437
PEP,VRSK,0.5933593669637713,0.8239623308181763
PEP,RMD,0.6666249818485357,0.7778055667877197
PEP,BF-B,0.6725148547492452,0.7738618850708008
PEP,ORLY,0.7077991678022293,0.7495101690292358
PEP,AMGN,0.7352666919866775,0.7296914458274841
PCG,DTE,0.8347251871584936,0.6516169309616089
PCAR,ETN,0.5900183412966128,0.8259391784667969
PAYX,GPN,0.5861621680276438,0.8282069563865662
PAYX,ADP,0.5883612792354409,0.8269155025482178
