eigenvalue,is_signal,mp_upper,mp_lower,explained_variance_pct
32.93248569938003,True,1.4828453486459607,0.6119598461592339,45.11299410873977
2.628401965754851,True,1.4828453486459607,0.6119598461592339,3.600550638020344
1.585579138686832,True,1.4828453486459607,0.6119598461592339,2.172026217379222
1.3690051822604516,False,1.4828453486459607,0.6119598461592339,1.8753495647403446
1.1982794811384823,False,1.4828453486459607,0.6119598461592339,1.641478741285592
1.0456877397079594,False,1.4828453486459607,0.6119598461592339,1.4324489585040538
1.0269613147924241,False,1.4828453486459607,0.6119598461592339,1.4067963216334576
1.0029140210001477,False,1.4828453486459607,0.6119598461592339,1.3738548232878736
0.9831748992821164,False,1.4828453486459607,0.6119598461592339,1.3468149305234471
0.8955243200136881,False,1.4828453486459607,0.6119598461592339,1.2267456438543674
0.8794350438560664,False,1.4828453486459607,0.6119598461592339,1.2047055395288582
0.8199149498092161,False,1.4828453486459607,0.6119598461592339,1.123171164122214
0.8038415247294504,False,1.4828453486459607,0.6119598461592339,1.1011527736019868
0.7699089146372506,False,1.4828453486459607,0.6119598461592339,1.0546697460784256
0.737368504291699,False,1.4828453486459607,0.6119598461592339,1.0100938414954779
0.7161905151716365,False,1.4828453486459607,0.6119598461592339,0.9810828974953923
0.7036339273663582,False,1.4828453486459607,0.6119598461592339,0.9638820922826824
0.6870840581786148,False,1.4828453486459607,0.6119598461592339,0.9412110386008423
0.674539539086353,False,1.4828453486459607,0.6119598461592339,0.9240267658717164
0.660065544633738,False,1.4828453486459607,0.6119598461592339,0.9041993762106001
0.6421744979475932,False,1.4828453486459607,0.6119598461592339,0.8796910930788948
0.6374178590098654,False,1.4828453486459607,0.6119598461592339,0.8731751493285826
0.632854221491484,False,1.4828453486459607,0.6119598461592339,0.8669235910842246
0.6123420656261953,False,1.4828453486459607,0.6119598461592339,0.8388247474331443
0.6033826740355983,False,1.4828453486459607,0.6119598461592339,0.8265516082679429
0.5843779599410411,False,1.4828453486459607,0.6119598461592339,0.800517753343892
0.5796582000532137,False,1.4828453486459607,0.6119598461592339,0.7940523288400188
0.5672067881892681,False,1.4828453486459607,0.6119598461592339,0.7769956002592713
0.5636898667260342,False,1.4828453486459607,0.6119598461592339,0.7721778996247043
0.5536310520597303,False,1.4828453486459607,0.6119598461592339,0.7583987014516853
0.5440497263488127,False,1.4828453486459607,0.6119598461592339,0.7452735977380995
0.532191484599206,False,1.4828453486459607,0.6119598461592339,0.7290294309578164
0.5164953947553497,False,1.4828453486459607,0.6119598461592339,0.7075279380210269
0.5083314741142397,False,1.4828453486459607,0.6119598461592339,0.6963444850879996
0.49407858456189846,False,1.4828453486459607,0.6119598461592339,0.6768199788519157
0.49342883952020467,False,1.4828453486459607,0.6119598461592339,0.6759299171509653
0.4760289141112907,False,1.4828453486459607,0.6119598461592339,0.652094402892179
0.46851457086488457,False,1.4828453486459607,0.6119598461592339,0.6418007820066912
0.46170347588290744,False,1.4828453486459607,0.6119598461592339,0.6324705149080924
0.4510302687427243,False,1.4828453486459607,0.6119598461592339,0.6178496832092114
0.4433768250821756,False,1.4828453486459607,0.6119598461592339,0.6073655138111994
0.4417912412951817,False,1.4828453486459607,0.6119598461592339,0.6051934812262764
0.43676075097663286,False,1.4828453486459607,0.6119598461592339,0.5983023985981272
0.4281934568301219,False,1.4828453486459607,0.6119598461592339,0.5865663792193451
0.41459403212235146,False,1.4828453486459607,0.6119598461592339,0.567937030304591
0.4115260771375385,False,1.4828453486459607,0.6119598461592339,0.5637343522432035
0.4004192023282022,False,1.4828453486459607,0.6119598461592339,0.5485194552441127
0.3820785062315062,False,1.4828453486459607,0.6119598461592339,0.523395214015762
0.38095647263939597,False,1.4828453486459607,0.6119598461592339,0.5218581816978027
0.372237370303334,False,1.4828453486459607,0.6119598461592339,0.509914205894978
0.367596075468157,False,1.4828453486459607,0.6119598461592339,0.5035562677645986
0.36134390941512273,False,1.4828453486459607,0.6119598461592339,0.49499165673304485
0.35339369986427177,False,1.4828453486459607,0.6119598461592339,0.48410095871818054
0.33824356259610916,False,1.4828453486459607,0.6119598461592339,0.46334734602206734
0.3318043090956119,False,1.4828453486459607,0.6119598461592339,0.4545264508159068
0.32854965202908454,False,1.4828453486459607,0.6119598461592339,0.450068016478198
0.3175215960332088,False,1.4828453486459607,0.6119598461592339,0.4349610904564504
0.30258416228245616,False,1.4828453486459607,0.6119598461592339,0.41449885244172074
0.29874906931675776,False,1.4828453486459607,0.6119598461592339,0.40924530043391477
0.29361691945680524,False,1.4828453486459607,0.6119598461592339,0.4022149581600072
0.27450920886274355,False,1.4828453486459607,0.6119598461592339,0.37604001214074456
0.26537879695637434,False,1.4828453486459607,0.6119598461592339,0.36353259857037584
0.2564060956066584,False,1.4828453486459607,0.6119598461592339,0.3512412268584362
0.2435902176924927,False,1.4828453486459607,0.6119598461592339,0.33368522971574344
0.23956356592943304,False,1.4828453486459607,0.6119598461592339,0.32816926839648364
0.22681556622508767,False,1.4828453486459607,0.6119598461592339,0.3107062551028598
0.21300371114075548,False,1.4828453486459607,0.6119598461592339,0.2917859056722678
0.17367467170807138,False,1.4828453486459607,0.6119598461592339,0.2379105091891389
0.1663319471483849,False,1.4828453486459607,0.6119598461592339,0.22785198239504778
0.15162677602962088,False,1.4828453486459607,0.6119598461592339,0.20770791236934366
0.12455872982974359,False,1.4828453486459607,0.6119598461592339,0.17062839702704602
0.11890348629579035,False,1.4828453486459607,0.6119598461592339,0.16288148807642513
0.09771613371191626,False,1.4828453486459607,0.6119598461592339,0.1338577174135839
