epoch,train_loss,val_loss,val_acc,val_macro_f1,pair
0,0.3386666029691696,0.2339560997598048,0.6917840375586854,0.6474243331652864,_universal_
1,0.19429996409095251,0.2369358842361701,0.6448356807511737,0.6332720982071944,_universal_
2,0.18425203783389849,0.22849389678435705,0.726056338028169,0.6239755586495468,_universal_
3,0.175938382697029,0.2054046286943373,0.7429577464788732,0.6846985496778267,_universal_
4,0.17326595381093332,0.2099860040794516,0.7124413145539906,0.6854514157609382,_universal_
5,0.16986451995296356,0.20636627531387436,0.6882629107981221,0.669267804602845,_universal_
6,0.16343140840912476,0.21053417033992464,0.7446009389671362,0.6915278539319233,_universal_
7,0.16125285711426002,0.21085067315840386,0.6671361502347418,0.6590898417625279,_universal_
8,0.16177960876853037,0.21382886395208153,0.7492957746478873,0.6753469772053003,_universal_
