source,target,distance,correlation
A,MTD,0.6834383848435301,0.7664559870612334
A,WAT,0.7217751296041383,0.7395203311424647
A,TMO,0.7847753830760315,0.692063799058934
A,TECH,0.8001566010209238,0.6798747069213211
A,INCY,1.0064656021857374,0.49351349580845044
NVDA,AMAT,0.809827932376762,0.6720893599711893
NVDA,AMD,0.8771143635173978,0.6153351966557351
NVDA,SMCI,0.9998070996157368,0.5001928817789841
NTRS,STT,0.6366086302523584,0.797364725944108
NTRS,RJF,0.8120694587607997,0.6702715970739709
NTRS,VTRS,0.9915964008342173,0.5083682889263131
NTAP,HPE,0.848396977709199,0.6401112841069485
NSC,CSX,0.5477802965665798,0.8499683733467149
NRG,EME,0.9207064792737729,0.5761497895116467
NOC,LMT,0.7766473672609479,0.6984094334633192
NKE,LULU,0.8213191965673007,0.6627173886750218
NKE,PH,0.8601698612515835,0.6300539048972158
NI,ETR,0.5144888397352678,0.867650616893929
NFLX,AAPL,1.028343633313364,0.4712546859119349
NEM,ES,1.0117519341513823,0.4881790118704685
NEE,PNW,0.7952916948937901,0.6837555600164813
NEE,AES,0.7993199876052612,0.6805437787073625
NDSN,DOV,0.7068328758051844,0.7501936428404864
NDAQ,ICE,0.7873212628916799,0.6900626144993252
NCLH,RCL,0.4252654904237491,0.9095746313273241
TAP,L,0.8396648299139925,0.6474814867027531
MU,WDC,0.7514035812228538,0.7176963290627351
MTD,ITW,0.8005880436372214,0.6795293921925633
MTD,KEYS,0.867579322522144,0.6236530595660088
MSI,GD,0.8770200275191274,0.6154179356651744
MSFT,CRM,0.8259061270918945,0.6589395346160337
MSFT,INTU,0.8396975441370674,0.6474540171850889
MSFT,META,0.8923843250435498,0.601825108208284
MSFT,AMZN,0.8945844346471802,0.5998593446434926
MSFT,PYPL,0.8998628210821722,0.5951234516170173
MSFT,DDOG,0.940280564388854,0.5579362301162891
MSCI,MCO,0.8467993442149844,0.6414654353185362
MS,GS,0.4586182383736833,0.8948346557155097
MS,C,0.5933235394233942,0.823983588783048
MRNA,DHR,1.0562898281583286,0.44212589946462433
MRK,PFE,0.9048113297927194,0.5906582287393654
MRK,BMY,0.9194864714813333,0.5772723143814036
MPWR,KLAC,0.795529947196965,0.683566051556397
MOS,CF,0.6908412371555919,0.7613691925226657
MOS,CVX,0.7041080141748739,0.7521159521873578
MNST,MDLZ,0.9276426710844602,0.569739537391644
MNST,TMUS,1.0785241152454519,0.4183928664170075
MKC,MDLZ,0.9080965612149952,0.5876803177547503
MGM,BA,0.5883056528243663,0.8269482294274481
MGM,RCL,0.610313099237578,0.8137589604495111
MGM,VICI,0.6333004043752942,0.7994652989090444
MGM,DOV,0.6377507165197175,0.7966370117892935
MGM,WYNN,0.6513833961224641,0.7878498356279825
MGM,ICE,0.7967162407165527,0.6826216158892421
NUE,STLD,0.4917834028453867,0.879074542342906
NVR,PHM,0.4633475479714502,0.8926545248944223
MET,PRU,0.3769590540577605,0.9289509357819392
MET,OMC,0.720858415363364,0.7401815724999099
NWSA,OMC,0.8145153486722273,0.66828237338868
PPL,DTE,0.4956342985050141,0.8771733210727213
PPL,SO,0.55038487418215,0.8485382451357495
PPG,DOV,0.6646465695402375,0.7791224687991971
PPG,AVY,0.6842193583417328,0.7659219348352138
PPG,LIN,0.7231578977490907,0.7385213274615579
