source,target,distance,correlation
AAPL,MSFT,0.7800344359788808,0.6957731393435547
MDLZ,PEP,0.7778529690886027,0.6974723792400227
VRTX,V,0.9139330724202298,0.5823631695682595
UNP,GS,0.6916236757884789,0.7608283455444165
UNP,CSCO,0.9345608100830024,0.5632980461285012
UNP,ABBV,0.9848180479024489,0.5150667062628049
T,VZ,0.8654496940643325,0.6254984135219767
SYK,BSX,0.6763192391240925,0.7712961433953043
SYK,ISRG,0.6818910648957818,0.7675122878076484
SYK,BRK-B,0.7414222332440864,0.7251465360256758
SYK,PGR,0.9137152356511822,0.5825622340694523
SPOT,NFLX,0.7785050576294035,0.6969649376227196
SPGI,BSX,0.607295071002295,0.8155963483681588
SPGI,ACN,0.6493204438229899,0.7891914806167577
SPGI,NFLX,0.7262126912779665,0.7363075635134064
SCHW,BAC,0.6076563455010539,0.815376882886152
PM,KO,0.8286093747325155,0.6567032520526949
PGR,VZ,1.0100273407335778,0.4899223854853285
NEE,BLK,0.9275112648793273,0.5698614267609752
LOW,HD,0.5519312607652471,0.8476859416950424
LOW,MCD,0.8211018992060453,0.6628958355601128
ADP,BA,0.8119428328435421,0.6703744180970019
HON,ETN,0.6510941157161427,0.788038226239907
HON,MRK,0.9844468178682808,0.515432231394508
GILD,AMGN,1.07848474737915,0.41843532483526563
DE,PNC,0.6205439824049626,0.8074625829504948
C,BAC,0.3695453170995131,0.9317181293049102
C,GE,0.6212237159015207,0.8070405474007534
C,COP,0.63456633850722,0.7986627810167701
C,ETN,0.6464427110514098,0.7910559106642517
BMY,APD,0.8384230629500349,0.6485233837567409
BLK,LIN,0.6628898449635773,0.7802885267220823
BLK,CRM,0.7155292685210822,0.7440089329448425
BKNG,MA,0.6647055560944555,0.7790832618485803
BA,COP,0.6952819969788524,0.7582914723385495
BA,IBM,0.8732224427043705,0.6187412827787061
AXP,WFC,0.4904291245622855,0.8797396368905351
AXP,APO,0.5682008079999443,0.8385739208941052
AMAT,LRCX,0.4717908823837008,0.8887066816498045
AMAT,TXN,0.8346931588413419,0.6516436652917312
AON,MA,0.7846463781727427,0.6921650306101986
APD,LIN,0.8423097165324398,0.6452571707175204
APO,KKR,0.5034601739644068,0.8732639266158646
REGN,NVDA,1.004330151123553,0.4956604737720706
ZTS,MA,0.9282277750516051,0.5691965988113734
WMB,XOM,0.6086898679505134,0.8147483223271933
TJX,TMUS,0.6862673667044153,0.7645185506982938
TJX,MA,0.7056862425528362,0.7510034635358298
TJX,MCD,0.7849660320982678,0.6919141642259506
TGT,WMT,1.0129302032573673,0.4869862016644944
SHW,HD,0.8491787779345468,0.6394477015527948
SBUX,LIN,0.7847945367989733,0.6920487675052425
PNC,BAC,0.38270177999351734,0.9267696737948967
PNC,CAT,0.6011022423896655,0.8193380470970579
MO,PEP,0.9260956870810328,0.5711733891849549
LRCX,CDNS,0.6819113833641961,0.7674984326191642
LRCX,AMD,0.7012787656440873,0.7541040464283526
LRCX,NVDA,0.7216936837540099,0.7395791134147836
LMT,RTX,0.7563722606051068,0.7139505016935602
KKR,BX,0.5252915930631349,0.8620343711285969
FDX,BAC,0.8502241106059903,0.6385594808721263
ELV,UNH,0.809546822700978,0.6723169709273756
ELV,CI,0.8236216049535555,0.6608237259268647
CRWD,CDNS,0.762153787417811,0.7095608021623431
CRWD,LLY,1.059370562315043,0.4388670058501548
CI,LIN,0.9361137345582673,0.5618455379856869
CHTR,CMCSA,0.7064429503343457,0.7504691789614526
CDNS,SNPS,0.47717094183494924,0.8861539461341738
CDNS,MSFT,0.7348530604474105,0.7299954897755372
AMGN,JNJ,0.98550811579884,0.5143868768473101
WFC,BAC,0.37079849397399356,0.9312542384333091
WFC,CMCSA,0.8174217569533101,0.6659108356296818
WMT,COST,0.9461419584056592,0.552407697272152
V,MA,0.41135968834341674,0.9153916034030035
PG,MCD,0.8851026729295538,0.6082966291864796
ORCL,MSFT,0.8423368740396441,0.6452342953165604
NVDA,QCOM,0.7614485807427226,0.7100980294424467
NVDA,ADBE,0.8214108782703423,0.6626420845295724
NFLX,AMZN,0.6144263495362404,0.8112401304977849
MSFT,AMZN,0.6767066605519263,0.77103404778233
MSFT,NOW,0.7481072797301827,0.7201677490073531
MSFT,META,0.7977875789140635,0.6817674894652185
MA,GE,0.6610830780124856,0.7814845819827689
KO,MCD,0.7623889864809017,0.7093815166463118
KO,PEP,0.8250195864597925,0.6596713409788565
JPM,BAC,0.40255896652756423,0.9189731392341297
JPM,BRK-B,0.598291168365502,0.8210238389279213
JNJ,PEP,0.8550967733977239,0.6344047540624008
JNJ,PFE,1.0340903033881534,0.46532862221929855
GOOGL,AMZN,0.7078902384075474,0.7494457051836528
CVX,COP,0.37648251495243146,0.9291304579675461
CVX,XOM,0.4701707197861152,0.8894697471279032
COST,ACN,0.8641238751054787,0.6266449642363455
BRK-B,LIN,0.6713436583901629,0.7746488461696561
BAC,GS,0.4553700576777017,0.8963190552853033
AMZN,INTU,0.706070693270787,0.7507320880520552
XOM,RTX,0.6958282543071418,0.7579115202539378
MS,GS,0.4586562986616839,0.8948171998489821
GE,DIS,0.6996851154485091,0.7552203696099032
