source,target,distance,correlation
A,MTD,0.5842564810257259,0.8293221821897178
A,TMO,0.669815726694549,0.7756734461363266
A,WAT,0.6930957543569767,0.7598091376461668
A,ZBRA,0.8469373356986987,0.6413485746997949
NVDA,MPWR,0.7177721546483752,0.7424015670057145
NVDA,AMD,0.781827901481149,0.6943725662327914
NVDA,AAPL,0.8995933708144325,0.5953658835933635
NVDA,TSLA,0.9377660713692548,0.5602973976943368
NVDA,ORCL,1.038335276017154,0.46092992728919036
NTRS,BK,0.6518828106578617,0.7875244005844032
NTRS,BAC,0.6727461308112995,0.7737063217392129
NTAP,HPE,0.8849771773744826,0.6084076977631468
NTAP,KLAC,0.8875424060060914,0.6061342387704592
NSC,CSX,0.5506634157086717,0.8483849013000293
NSC,UNP,0.7200365065963956,0.7407737145842294
NSC,JBHT,0.9362971638126344,0.5616738105182084
NRG,VST,0.9117661657700804,0.5843412294784631
NRG,ETN,0.9559982517674236,0.5430336713088149
NOC,LMT,0.7349378029996515,0.7299332128610228
NOC,LHX,0.7921202917851895,0.6862727216710731
NKE,ITW,0.9907149552285812,0.5092419387432151
NI,LNT,0.617870282387166,0.8091181570714019
NFLX,NOW,0.9818479221402167,0.5179873288944695
NEM,FCX,1.093126565457896,0.40253715594511214
NEE,AWK,0.8344715265517016,0.6518286356872364
NDSN,ITW,0.7460907429718469,0.7216743016258588
NDSN,MAS,0.7672968341286297,0.705627784168091
NDSN,POOL,0.8476001269267532,0.6407870124168759
NDAQ,TROW,0.8184518565647388,0.665068279242866
NDAQ,ICE,0.8311429480492196,0.6546006999540261
NCLH,RCL,0.43635237104471875,0.904798304141826
TAP,L,0.9504713232429125,0.5483021318464335
MU,LRCX,0.7434989945971751,0.7236046225164949
MTD,STE,0.8965023699676886,0.5981417503211588
MTD,BALL,0.9360636411510009,0.561892429857565
MTD,RMD,0.9471588702729199,0.551445037231663
MTD,BAX,1.0238679607685301,0.47584719945584575
MSI,BLK,0.9125947664070367,0.583585396163243
MSFT,CDNS,0.7960763226112628,0.6831312442888643
MSCI,MCO,0.7270913404475514,0.7356690913230914
MS,GS,0.5199738368406104,0.8648136045006272
MS,AMP,0.6306467540241728,0.8011423358193872
MRNA,REGN,1.0613962517383164,0.4367189983979262
MRK,BMY,0.9567200678363976,0.5423433558995594
MRK,PFE,0.9678442949770517,0.5316387103401868
MRK,LLY,0.9772620641756583,0.5224794289615657
MRK,AMGN,0.9958214705557231,0.5041697993901185
MRK,ABBV,1.0010060965915342,0.49899339729329
MRK,JNJ,1.0063954328640716,0.49358411635516897
MPWR,AMAT,0.721133169655274,0.739983475811469
MPWR,SWKS,0.7765007798892535,0.6985232694156905
MPWR,QCOM,0.8108849273113288,0.6712328173296506
MPWR,INTC,0.9756749970124938,0.5240291501023351
MPWR,SMCI,0.9825146594530825,0.5173324719798967
MOS,CF,0.7119940575457205,0.7465322310097906
MOS,APA,0.8437961972706736,0.6440039887357752
MOS,BG,1.0516835469042576,0.44698085858544
MNST,KO,0.9258038518505111,0.5714436139493785
MKC,CPB,0.8299275700523598,0.6556101142334927
MGM,WYNN,0.5801393281773084,0.8317191799509907
MGM,UAL,0.6571210337419676,0.7840959735069439
