source,target,distance,correlation
A,WAT,0.6046967871130313,0.8171708978275887
A,ES,0.6153589410248956,0.8106666868503595
A,MTD,0.6168085645678302,0.8097735973378865
NVDA,ANET,0.6696356228101819,0.7757940663318099
NVDA,AMD,0.7643802242964802,0.7078614363522313
NTRS,USB,0.5608223119167017,0.8427391672282029
NTAP,HPE,0.6275255309594525,0.8031058539970286
NSC,CSX,0.3801762100526571,0.927733024654999
NSC,AFL,0.46734031137824367,0.8907965166804431
NSC,UNP,0.48202833799273476,0.8838243406859809
NRG,VST,0.6554030705306509,0.7852234075694973
NOC,CPB,0.7240177762747432,0.737899129819088
NKE,EL,0.6876527028306533,0.7635668801448486
NI,LNT,0.31642949609819393,0.9499361869995215
NI,PNW,0.33206807611283534,0.9448653964133601
NFLX,FDS,0.5661076022568085,0.8397610913335236
NEM,CAG,0.8548844168757869,0.6345863168914729
NEE,AWK,0.5525681364065417,0.8473342273141008
NEE,AES,0.6469820592747324,0.7907071074883133
NDSN,UNP,0.4872195614211041,0.8813085494843135
NDSN,HAS,0.7869182261618216,0.6903798526671661
NDAQ,SPGI,0.3999850351795614,0.9200059858162025
NCLH,CCL,0.3615400054426489,0.9346444122322647
NCLH,SYF,0.37054456180681805,0.9313483638576966
NCLH,MGM,0.4236006301394998,0.9102812530727094
TAP,HSY,0.5955060897406376,0.8226862485409079
TAP,KHC,0.7666675149115801,0.706110460789651
MU,WDC,0.7156721997071263,0.7439066512831816
MTD,OTIS,0.7232730362657986,0.7384380575054263
MTD,QCOM,0.7662282883865188,0.7064471050381329
MSI,BLK,0.5565855402984318,0.8451062681653514
MSI,AOS,0.7181740948687878,0.7421129847296987
MSFT,JCI,0.553936985603564,0.8465769079902185
MSFT,TTD,0.5829934264399078,0.8300593323639279
MSFT,CMG,0.6218951422497332,0.8066232160230921
MSCI,TRMB,0.5874400109482202,0.8274571167685775
MSCI,ODFL,0.6282818636787353,0.8026309498861876
MSCI,JBHT,0.6911976360409408,0.7611229139657076
MS,GS,0.4354096670324747,0.9052092109273348
MS,RJF,0.4416236887147413,0.9024842587829927
MS,C,0.4712528917750897,0.8889603559968078
MS,WFC,0.4789658855839948,0.8852958402233698
MRNA,INCY,0.8684026740244559,0.6229383978735873
MRK,AMGN,0.8343757010023365,0.6519085947884298
MPWR,KLAC,0.6078916378349766,0.8152338783251548
MPWR,STX,0.8157699529589264,0.6672596919246955
MOS,BAC,0.4703742943293883,0.889374011617065
MOS,CF,0.6049081941767936,0.8170430383088852
MNST,YUM,0.6496262469827441,0.7889928696155574
MKC,MDLZ,0.5478553314632544,0.8499272678936438
MKC,TSN,0.7159206996146572,0.7437287759316299
MGM,TRGP,0.3744410682595332,0.9298969432003298
MGM,WYNN,0.45203395276947966,0.8978326527717999
MGM,EXPE,0.46794316914860906,0.8905145952235781
MGM,LDOS,0.6143447391084997,0.8112902707648547
NUE,STLD,0.5296434309513736,0.8597389180250288
NVR,DHI,0.3581834801795302,0.93585229726324
NVR,LH,0.37804646671929326,0.9285404345005291
MET,PRU,0.44607430668268344,0.9005088564587816
MET,APTV,0.5647823374646744,0.8405104556439693
NWSA,LYV,0.5765148729218419,0.8338153006499562
PPL,DTE,0.3447015722723165,0.9405904130364965
PPL,SO,0.3481853574330112,0.9393834784346231
PPG,BLK,0.44855479000951315,0.8993993001797608
PPG,HON,0.5534929838479009,0.8468227584155736
PPG,IP,0.5535700809760277,0.8467800827240971
PPG,PKG,0.6033269666200298,0.8179982856745367
POOL,MAS,0.45510011013986723,0.8964419448753403
